,Zone Name,Electrification Type,Reporting,ID,Name,Utility,Heat Rate,Capacity,Nameplate Capacity,Fuel,Area,Variable O&M,Fixed O&M,Var Cost Mod1,Var Cost Mod2,Fix Cost Mod1,Fix Cost Mod2,Forced Outage,Maintenance Rate,Non Cycling,Must Run,Start Up Costs,Minimum Capacity,Resource Begin Date,Resource End Date,Capacity Monthly Shape,Heat Rate at Minimum,Heat Rate Scalar,Ramp Rate,Min Up Time,Min Down Time,Shutdown Penalty,Maintenance Cycle,Maintenance Length,Maintenance Priority,Schedule Maintenance,Committed Heat Rate,Hourly Shaping Factor,Storage Control Type,Storage Inflow,Recharge Capacity,Maximum Storage,Initial Contents,Primary Fuel Limit,Start Fuel ID,Start Fuel Amount,Fuel Adder,Fuel Multiplier,Second Fuel,Second Fuel Limit,Second Fuel Adder,Second Fuel Heat Rate,Second Fuel Multiplier,Second Emission Rate ID,Constraint ID,Emission Rate ID,Emission Price ID,Hydro Number,Resource Group,Mean Repair Time,Risk Outage,Risk Resource Link,Cycle Only Capacity,Cycle Only Heat Rate,Cycle Only Startup Cost,UBB Heat Rate,UBB Bidding Factor,UBB Segment Size,UBB Bidding Shape,Bidding Factor,Bidding Shape,Bidding Adder,Shadow Bidding Adder,Shadow Bidding Resource,Max Operating Reserve,Reliability Area,Reliability Share,Dependency ID,Resource Fixed,Can Drop,Peak Credit,CONE,Heat Rate Units,Currency Units,Custom Memory,RPS,zREM Change Description,zREM Alternate ID,zREM Alternate Source,zREM Alternate Source ID,zREM EIA Plant Code,zREM EIA Gen Code,zREM EIA Utility Code,zREM Status,zREM Mothballed,zREM Commercial Date,zREM Unit Type = Prime Mover,zREM Technology Notation,zREM Cogen,zREM Total Capacity,zREM Primary Fuel,zREM Alternate Fuel,zREM ESD Plant Name,zREM NERC Region Plant Location,zREM ISO,zREM Country,zREM Plant State,zREM Plant County,zREM Plant City,zREM Plant Address,zREM Plant ZipCode,Latitude,Longitude,zREM Geo Source,zREM Resource Group USCensus,zREM Resource Group Generic Primary Fuel,zREM Resource Group Generic UnitType,zREM Service Territory,zREM River System,Primary Key,zREM NERC Assessment Area,Base Resource ID,Outage Scale Method,zREM EIA Nameplate Cap,zREM EIA Summer Cap,zREM EIA Winter Cap,zREM EIA Year,zREM Former Resource ID,Storage ID,Include Capability In Net Demand
47,isoNE_ConnSW,WH,FALSE,WH3,isoNE_ConnSW_WH,na,0,yr_isoNE_ConnSW_capacity_WH3,yr_isoNE_ConnSW_capacity_WH3,E3_NR,68.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|ISO NEW ENGLAND_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
48,isoNE_MaineBHE,WH,FALSE,WH4,isoNE_MaineBHE_WH,na,0,yr_isoNE_MaineBHE_capacity_WH4,yr_isoNE_MaineBHE_capacity_WH4,E3_NR,69.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|ISO NEW ENGLAND_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
49,isoNE_MaineCentral,WH,FALSE,WH5,isoNE_MaineCentral_WH,na,0,yr_isoNE_MaineCentral_capacity_WH5,yr_isoNE_MaineCentral_capacity_WH5,E3_NR,9.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|ISO NEW ENGLAND_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
50,isoNE_MaineSouth,WH,FALSE,WH6,isoNE_MaineSouth_WH,na,0,yr_isoNE_MaineSouth_capacity_WH6,yr_isoNE_MaineSouth_capacity_WH6,E3_NR,70.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|ISO NEW ENGLAND_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
51,isoNE_MassCentral,WH,FALSE,WH7,isoNE_MassCentral_WH,na,0,yr_isoNE_MassCentral_capacity_WH7,yr_isoNE_MassCentral_capacity_WH7,E3_NR,72.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|ISO NEW ENGLAND_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
52,isoNE_MassSE,WH,FALSE,WH8,isoNE_MassSE_WH,na,0,yr_isoNE_MassSE_capacity_WH8,yr_isoNE_MassSE_capacity_WH8,E3_NR,63.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|ISO NEW ENGLAND_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
53,isoNE_MassWest,WH,FALSE,WH9,isoNE_MassWest_WH,na,0,yr_isoNE_MassWest_capacity_WH9,yr_isoNE_MassWest_capacity_WH9,E3_NR,73.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|ISO NEW ENGLAND_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
54,isoNE_NewHampshire,WH,FALSE,WH10,isoNE_NewHampshire_WH,na,0,yr_isoNE_NewHampshire_capacity_WH10,yr_isoNE_NewHampshire_capacity_WH10,E3_NR,74.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|ISO NEW ENGLAND_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
55,isoNE_RhodeIsland,WH,FALSE,WH11,isoNE_RhodeIsland_WH,na,0,yr_isoNE_RhodeIsland_capacity_WH11,yr_isoNE_RhodeIsland_capacity_WH11,E3_NR,62.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|ISO NEW ENGLAND_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
56,isoNE_Vermont,WH,FALSE,WH12,isoNE_Vermont_WH,na,0,yr_isoNE_Vermont_capacity_WH12,yr_isoNE_Vermont_capacity_WH12,E3_NR,75.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|ISO NEW ENGLAND_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
57,NY_A_West,WH,FALSE,WH13,NY_A_West_WH,na,0,yr_NY_A_West_capacity_WH13,yr_NY_A_West_capacity_WH13,E3_NR,10.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|NEW YORK INDEPENDENT SYSTEM OPERATOR_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
58,NY_B_Genesee,WH,FALSE,WH14,NY_B_Genesee_WH,na,0,yr_NY_B_Genesee_capacity_WH14,yr_NY_B_Genesee_capacity_WH14,E3_NR,11.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|NEW YORK INDEPENDENT SYSTEM OPERATOR_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
59,NY_C_Central,WH,FALSE,WH15,NY_C_Central_WH,na,0,yr_NY_C_Central_capacity_WH15,yr_NY_C_Central_capacity_WH15,E3_NR,17.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|NEW YORK INDEPENDENT SYSTEM OPERATOR_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
60,NY_D_North,WH,FALSE,WH16,NY_D_North_WH,na,0,yr_NY_D_North_capacity_WH16,yr_NY_D_North_capacity_WH16,E3_NR,18.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|NEW YORK INDEPENDENT SYSTEM OPERATOR_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
61,NY_E_MohawkValley,WH,FALSE,WH17,NY_E_MohawkValley_WH,na,0,yr_NY_E_MohawkValley_capacity_WH17,yr_NY_E_MohawkValley_capacity_WH17,E3_NR,19.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|NEW YORK INDEPENDENT SYSTEM OPERATOR_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
62,NY_F_Capital,WH,FALSE,WH18,NY_F_Capital_WH,na,0,yr_NY_F_Capital_capacity_WH18,yr_NY_F_Capital_capacity_WH18,E3_NR,20.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|NEW YORK INDEPENDENT SYSTEM OPERATOR_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
63,NY_G_HudsonValley,WH,FALSE,WH19,NY_G_HudsonValley_WH,na,0,yr_NY_G_HudsonValley_capacity_WH19,yr_NY_G_HudsonValley_capacity_WH19,E3_NR,21.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|NEW YORK INDEPENDENT SYSTEM OPERATOR_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
64,NY_H_Millwood,WH,FALSE,WH20,NY_H_Millwood_WH,na,0,yr_NY_H_Millwood_capacity_WH20,yr_NY_H_Millwood_capacity_WH20,E3_NR,22.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|NEW YORK INDEPENDENT SYSTEM OPERATOR_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
65,NY_I_Dunwoodie,WH,FALSE,WH21,NY_I_Dunwoodie_WH,na,0,yr_NY_I_Dunwoodie_capacity_WH21,yr_NY_I_Dunwoodie_capacity_WH21,E3_NR,23.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|NEW YORK INDEPENDENT SYSTEM OPERATOR_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
66,NY_J_NYC,WH,FALSE,WH22,NY_J_NYC_WH,na,0,yr_NY_J_NYC_capacity_WH22,yr_NY_J_NYC_capacity_WH22,E3_NR,24.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|NEW YORK INDEPENDENT SYSTEM OPERATOR_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
67,NY_K_LongIsland,WH,FALSE,WH23,NY_K_LongIsland_WH,na,0,yr_NY_K_LongIsland_capacity_WH23,yr_NY_K_LongIsland_capacity_WH23,E3_NR,25.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|NEW YORK INDEPENDENT SYSTEM OPERATOR_WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
68,PJM_AEP,WH,FALSE,WH24,PJM_AEP_WH,na,0,yr_PJM_AEP_capacity_WH24,yr_PJM_AEP_capacity_WH24,E3_NR,85.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
69,PJM_AlleghenyPower,WH,FALSE,WH25,PJM_AlleghenyPower_WH,na,0,yr_PJM_AlleghenyPower_capacity_WH25,yr_PJM_AlleghenyPower_capacity_WH25,E3_NR,86.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
70,PJM_AtlanticElec,WH,FALSE,WH26,PJM_AtlanticElec_WH,na,0,yr_PJM_AtlanticElec_capacity_WH26,yr_PJM_AtlanticElec_capacity_WH26,E3_NR,113.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
71,PJM_BaltimoreGE,WH,FALSE,WH27,PJM_BaltimoreGE_WH,na,0,yr_PJM_BaltimoreGE_capacity_WH27,yr_PJM_BaltimoreGE_capacity_WH27,E3_NR,4.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
72,PJM_ComEd,WH,FALSE,WH28,PJM_ComEd_WH,na,0,yr_PJM_ComEd_capacity_WH28,yr_PJM_ComEd_capacity_WH28,E3_NR,39.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
73,PJM_DaytonPL,WH,FALSE,WH29,PJM_DaytonPL_WH,na,0,yr_PJM_DaytonPL_capacity_WH29,yr_PJM_DaytonPL_capacity_WH29,E3_NR,87.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
74,PJM_DelmarvaPL,WH,FALSE,WH30,PJM_DelmarvaPL_WH,na,0,yr_PJM_DelmarvaPL_capacity_WH30,yr_PJM_DelmarvaPL_capacity_WH30,E3_NR,114.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
75,PJM_Dominion_VP,WH,FALSE,WH31,PJM_Dominion_VP_WH,na,0,yr_PJM_Dominion_VP_capacity_WH31,yr_PJM_Dominion_VP_capacity_WH31,E3_NR,89.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
76,PJM_DukeOhioKentucky,WH,FALSE,WH32,PJM_DukeOhioKentucky_WH,na,0,yr_PJM_DukeOhioKentucky_capacity_WH32,yr_PJM_DukeOhioKentucky_capacity_WH32,E3_NR,100.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
77,PJM_DuqLight,WH,FALSE,WH33,PJM_DuqLight_WH,na,0,yr_PJM_DuqLight_capacity_WH33,yr_PJM_DuqLight_capacity_WH33,E3_NR,88.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
78,PJM_EKPC,WH,FALSE,WH34,PJM_EKPC_WH,na,0,yr_PJM_EKPC_capacity_WH34,yr_PJM_EKPC_capacity_WH34,E3_NR,42.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
79,PJM_FirstEnergy_ATSI,WH,FALSE,WH35,PJM_FirstEnergy_ATSI_WH,na,0,yr_PJM_FirstEnergy_ATSI_capacity_WH35,yr_PJM_FirstEnergy_ATSI_capacity_WH35,E3_NR,41.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
80,PJM_JerseyCntrlPL,WH,FALSE,WH36,PJM_JerseyCntrlPL_WH,na,0,yr_PJM_JerseyCntrlPL_capacity_WH36,yr_PJM_JerseyCntrlPL_capacity_WH36,E3_NR,109.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
81,PJM_MetEd,WH,FALSE,WH37,PJM_MetEd_WH,na,0,yr_PJM_MetEd_capacity_WH37,yr_PJM_MetEd_capacity_WH37,E3_NR,110.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
82,PJM_PennElec,WH,FALSE,WH38,PJM_PennElec_WH,na,0,yr_PJM_PennElec_capacity_WH38,yr_PJM_PennElec_capacity_WH38,E3_NR,111.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
83,PJM_PennPL_UGI,WH,FALSE,WH39,PJM_PennPL_UGI_WH,na,0,yr_PJM_PennPL_UGI_capacity_WH39,yr_PJM_PennPL_UGI_capacity_WH39,E3_NR,26.0,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,FUEL,0,FUEL,0,1/1/2017,12/31/2054,FUEL,,,FUEL,0,0,,FUEL,FUEL,,FUEL,,hr_ElecLoadShapes|PJM INTERCONNECTION _WH|2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,FUEL,1,,,,,,,,,,,,,OP,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE
