,Demand Area,Electrification Type,ID,Use,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054
38,WECC_VEA,SH,WECC_VEA_capacity_SH38,,,,,,,,,,-11.18690372920735,-11.383487940281507,-11.565343800926305,-11.741014505769716,-11.913443293816206,-12.083597563344272,-12.254738180851938,-12.439384237607165,-12.64179729442145,-12.866981645972873,-13.125067605152575,-13.419611239819139,-13.768024038871843,-14.174274908562715,-14.63943212542885,-15.163927277839381,-15.74637261339614,-16.373671340643583,-17.046480301855254,-17.742563490496515,-18.45692230103621,-19.17300627880482,-19.885055247276,-20.507611138512413,-21.116911595826146,-21.698850343110937,-22.255366653193047,-22.77249557079667,-23.255378329576747,-23.68746414804039,-24.073250139469938,-24.40548210893908,-24.69334837975898,,,,
39,WECC_WAPA_CO,SH,WECC_WAPA_CO_capacity_SH39,,,,,,,,,,-337.11458059150436,-343.0385972337636,-348.5187786738985,-353.8125719717601,-359.0086709077355,-364.1362277899892,-369.2935080249695,-374.8577713356831,-380.95743880453216,-387.7433136155248,-395.520670245337,-404.3966699204992,-414.89600355816225,-427.1382731678674,-441.155670999184,-456.9612028610088,-474.5130491776131,-493.41654137353544,-513.691473228442,-534.6677681779493,-556.1947944790863,-577.7738082685315,-599.2312280494903,-617.9917960537529,-636.3529148309933,-653.8894952351548,-670.6599767738347,-686.2435289692944,-700.7950816277838,-713.8158810372404,-725.44144659559,-735.4531749305951,-744.1279538956205,,,,
40,WECC_WAPA_LwrCO,SH,WECC_WAPA_LwrCO_capacity_SH40,,,,,,,,,,-169.03660012597706,-172.00703121958378,-174.75491366681734,-177.40933703607683,-180.01477432245693,-182.58584312881925,-185.17181587223587,-187.961858802442,-191.02036504985543,-194.4229506185902,-198.3226867865244,-202.77330652885695,-208.03790131020648,-214.17644218559414,-221.20507105077567,-229.13030930187074,-237.93118769190264,-247.409810792986,-257.5761036377685,-268.0940752285641,-278.8881955255324,-289.7083834825148,-300.4676015527775,-309.87455934827983,-319.08122459298147,-327.87444832170314,-336.28353337759097,-344.09746618460355,-351.393931925211,-357.9228446148816,-363.75215663418686,-368.77225548652586,-373.12197877799355,,,,
41,WECC_WAPA_UprMO,SH,WECC_WAPA_UprMO_capacity_SH41,,,,,,,,,,-17.89423366172914,-18.20868383420925,-18.499574981742477,-18.7805725406811,-19.056384427330034,-19.328558062786158,-19.60230943070928,-19.897663691751895,-20.2214375100036,-20.581635604236386,-20.994462117288027,-21.46560522800754,-22.0229158286797,-22.672742461991067,-23.41679391085716,-24.255760531010893,-25.18742251558894,-26.19083063214975,-27.267035545775116,-28.380469211341378,-29.523136010264295,-30.66856233463295,-31.807534379878152,-32.80335599906176,-33.77797462610011,-34.708826287363664,-35.59901298515141,-36.42619679837012,-37.19860148924729,-37.889752927095216,-38.506844558628465,-39.03827279252447,-39.498734993511604,,,,
42,WECC_WAPA_WY,SH,WECC_WAPA_WY_capacity_SH42,,,,,,,,,,-101.77360941801072,-103.56204750596649,-105.21649343485366,-106.81466949265254,-108.38335199425012,-109.93134191057914,-111.48830519402166,-113.16813511976949,-115.009601524056,-117.05823131444272,-119.40618569410275,-122.08581622965936,-125.25552511295358,-128.951419735672,-133.18321881549275,-137.95484875664462,-143.25368438830654,-148.9605767689582,-155.08150156538045,-161.41416521191377,-167.9130925583935,-174.42771472982088,-180.9056281326582,-186.56937224356471,-192.11252415243135,-197.4067510632019,-202.46969564090253,-207.17431076524124,-211.56736915533577,-215.49829896289003,-219.00801297859041,-222.0305156759766,-224.64939844463348,,,,
43,WECC_AZPublicService,WH,WECC_AZPublicService_capacity_WH0,,,,,,,,,,-395.81894332323986,-395.36625787621216,-394.6829671749955,-394.11974421751995,-393.701286109635,-393.63245200048414,-394.0736009411373,-395.1213180443136,-396.9153829550798,-399.56983349573454,-403.1910515179325,-407.7543525511837,-413.3281142456601,-419.98234669771745,-427.61080752046666,-436.0017718592127,-445.01530305207524,-454.44278877226213,-464.1015334546841,-473.69215351133454,-483.0299546641112,-491.94009578359186,-500.3505790040051,-507.97329195403205,-515.1178591014396,-521.7879630984787,-528.0006676548261,-533.7885771796119,-539.25255028626,-544.3955249866792,-549.3012266637052,-554.0364799813503,-558.6547615884617,,,,
44,WECC_CA_BANC,WH,WECC_CA_BANC_capacity_WH1,,,,,,,,,,-252.10502493952197,-250.7920375024666,-249.45760081427125,-248.3576388266621,-247.52448966271453,-247.0947703833851,-247.14439854263685,-247.73850276700045,-248.9665500739605,-250.9262515420612,-253.71882809762405,-257.40259744861623,-262.0896708443943,-267.8646552062488,-274.65479710345386,-282.3018695146033,-290.64948196654717,-299.4608733694877,-308.475172609513,-317.4405991691492,-326.15249101297275,-334.44651235195687,-342.18931817393354,-348.67574523396604,-354.5628526353634,-359.83146463768594,-364.4651885286304,-368.5260746077695,-372.07175004092585,-375.1571846673107,-377.83541346586316,-380.1881121361644,-382.29221617872645,,,,
45,WECC_CA_IID,WH,WECC_CA_IID_capacity_WH2,,,,,,,,,,-58.26482932250383,-57.96138043670327,-57.652974343258514,-57.39875847634088,-57.20620660693948,-57.106892757591474,-57.118362486245594,-57.25566788601152,-57.53948597633779,-57.99239908899524,-58.63780072832761,-59.48916889344261,-60.572413987397276,-61.90708979667281,-63.476382034346926,-65.2437223281762,-67.1729667566821,-69.20939667833585,-71.29272130388843,-73.3647508020151,-75.37818505021487,-77.29504385867789,-79.08450941892599,-80.58360911222375,-81.94419804942542,-83.16184446149302,-84.23275977426098,-85.17128463847554,-85.9907374597567,-86.70382250014883,-87.32279684971489,-87.86653685055488,-88.35282332162413,,,,
46,WECC_CA_LDWP,WH,WECC_CA_LDWP_capacity_WH3,,,,,,,,,,-409.60801517261297,-407.47473687652246,-405.30660887766027,-403.51944399819007,-402.1657836517961,-401.46759661197103,-401.5482300377136,-402.5135017620897,-404.50877345515744,-407.69280133747407,-412.23004426000637,-418.2152540057288,-425.83058349419724,-435.21349794693197,-446.245791118882,-458.67038342109254,-472.23317919912654,-486.54950051931166,-501.1954966503468,-515.762086821048,-529.9167460841986,-543.3924696215441,-555.9726049257399,-566.5114369631386,-576.076523491552,-584.636708698109,-592.165358499052,-598.7632892111324,-604.5241306579455,-609.5371951677129,-613.888651401544,-617.7112020741159,-621.1298482546006,,,,
47,WECC_CA_PGandE_BayArea,WH,WECC_CA_PGandE_BayArea_capacity_WH4,,,,,,,,,,-633.2697793460953,-629.9716488754804,-626.6196394211366,-623.8566136331762,-621.7638025623058,-620.6843784878868,-620.8090408720112,-622.3013881632307,-625.3861551062606,-630.3087849371656,-637.3235373784254,-646.5769023386214,-658.3504952522708,-672.856842650289,-689.9131931216978,-709.1220917131237,-730.0906967489709,-752.2242813167945,-774.8675558491445,-797.3880657062027,-819.2717145027653,-840.1057024984044,-859.5550765661334,-875.8485171036106,-890.6365095522498,-903.8708858244855,-915.5104686002476,-925.711123791087,-934.6176067131407,-942.3679976682844,-949.0955167278692,-955.0053274036655,-960.2906861666418,,,,
48,WECC_CA_PGandE_North,WH,WECC_CA_PGandE_North_capacity_WH5,,,,,,,,,,-669.9828868546839,-666.4935509571019,-662.9472125019424,-660.0240033827844,-657.8098639296892,-656.6678614512723,-656.7997509977531,-658.3786154548466,-661.6422183128562,-666.8502321050702,-674.271656977135,-684.0614754263174,-696.5176292271253,-711.8649658985149,-729.9101392207592,-750.2326522338885,-772.4168887053316,-795.8336430947567,-819.7896361546052,-843.6157473943542,-866.768076265589,-888.8098914244099,-909.3868212107469,-926.6248557485172,-942.270165527479,-956.2717899690392,-968.5861645440292,-979.3781913159758,-988.8010176286434,-997.0007288350448,-1004.1182682912378,-1010.3706936342301,-1015.9624651628479,,,,
49,WECC_CA_PGandE_ZP26,WH,WECC_CA_PGandE_ZP26_capacity_WH6,,,,,,,,,,-93.474328332447,-92.98750495866804,-92.49272873133515,-92.08488994268882,-91.77597877156313,-91.61664945626505,-91.63505035427788,-91.85532955476259,-92.31065922225373,-93.03726821589346,-94.07268675985462,-95.43853762259826,-97.17638889160942,-99.31761072756541,-101.83522795187703,-104.67057388563322,-107.76566279674164,-111.03270950976032,-114.37498944666831,-117.69914859850164,-120.9293033278716,-124.00452197542731,-126.8753634978899,-129.28037074778265,-131.46316504273415,-133.4166364909114,-135.1347070787069,-136.6403835275328,-137.95503256984628,-139.09903566690542,-140.0920568814781,-140.96437954949235,-141.74452945791742,,,,
50,WECC_CA_SCE,WH,WECC_CA_SCE_capacity_WH7,,,,,,,,,,-1403.6185334853506,-1396.3083519396776,-1388.8787496627567,-1382.754607423593,-1378.115970776207,-1375.7234681086877,-1375.9997775718778,-1379.3075089443037,-1386.1447782944858,-1397.0556012794084,-1412.6035349650022,-1433.113268697514,-1459.2089924447835,-1491.3617632308144,-1529.1665194596872,-1571.742317247806,-1618.218437867426,-1667.2766915929428,-1717.4646538627057,-1767.3805128691897,-1815.8847934032408,-1862.0625404406662,-1905.1713430339978,-1941.2851382260872,-1974.0621646229329,-2003.3956594788065,-2029.1943548199392,-2051.803721548824,-2071.544604353107,-2088.7230530035854,-2103.634344753777,-2116.733216774013,-2128.4480147286745,,,,
51,WECC_CA_SDGE,WH,WECC_CA_SDGE_capacity_WH8,,,,,,,,,,-284.5579083686155,-283.0759031650605,-281.56968759901093,-280.3281301070326,-279.3877316222787,-278.90269559675323,-278.9587122715349,-279.629294127166,-281.01542505863034,-283.2273942604478,-286.3794525893162,-290.53742485378103,-295.82785411909515,-302.3462385553633,-310.0104593548428,-318.64192130599605,-328.06410216005395,-338.00976313225965,-348.18445178737767,-358.3039764975834,-368.1373295678236,-377.4990206517365,-386.23853954920634,-393.5599490190541,-400.20488982848417,-406.15171778935627,-411.38192999429407,-415.96556433113534,-419.9676661744247,-423.4502815007268,-426.4732723563495,-429.12882836045196,-431.5037887385127,,,,
52,WECC_CA_TIDC,WH,WECC_CA_TIDC_capacity_WH9,,,,,,,,,,-38.96852025655632,-38.76556842110691,-38.55930111989977,-38.38927717449896,-38.26049517152297,-38.19407236045366,-38.20174351230619,-38.29357572591309,-38.48339814761516,-38.786314229414025,-39.21796994948363,-39.78737962550678,-40.51187258081839,-41.40452672422633,-42.454096371358915,-43.63612396572645,-44.9264358308132,-46.28843519776871,-47.681798549482366,-49.06760752564881,-50.414226990573816,-51.69625513988993,-52.89308049308813,-53.89570415892814,-54.80568944811034,-55.62007231725662,-56.3363189027853,-56.964020478636336,-57.51208462362223,-57.9890081667662,-58.40298886077706,-58.76665152800553,-59.091888286075495,,,,
53,WECC_ElPasoElectric,WH,WECC_ElPasoElectric_capacity_WH10,,,,,,,,,,-109.78417710007636,-109.65862045321693,-109.46910322919678,-109.3128879445235,-109.19682457817902,-109.17773277836243,-109.3000896646235,-109.59068404355891,-110.08828513924911,-110.82452243454364,-111.82890195546592,-113.09457722757207,-114.64051344740662,-116.48612858610694,-118.60195529953882,-120.92926967027381,-123.42925892411353,-126.04406243307098,-128.72300783138024,-131.38305821188726,-133.972986846618,-136.44429987280864,-138.7770279924253,-140.89126047827526,-142.8728746436535,-144.72289190745298,-146.44604505307566,-148.05137722584487,-149.56686252873104,-150.9933158474924,-152.35395921940636,-153.66732710542377,-154.94825176657392,,,,
54,WECC_NevadaNorth,WH,WECC_NevadaNorth_capacity_WH11,,,,,,,,,,-168.91636434813424,-168.72318011277844,-168.43158471799174,-168.19122842403718,-168.01265076016273,-167.98327569447414,-168.17153670736434,-168.6186516494842,-169.38427170694487,-170.5170627020014,-172.06242325924507,-174.00981924158796,-176.38843092012246,-179.22813521494956,-182.4835930182883,-186.06445041125636,-189.91098920056712,-193.93418374357685,-198.05606841696712,-202.14888079783069,-206.1338023088882,-209.93621921974946,-213.52540632654998,-216.77841121605192,-219.82736662290736,-222.67384412482846,-225.32512568709137,-227.7951252932102,-230.12688451706632,-232.32165715992048,-234.4151731622181,-236.43595005573553,-238.40680908552187,,,,
55,WECC_NevadaSouth,WH,WECC_NevadaSouth_capacity_WH12,,,,,,,,,,-276.5231934681465,-276.2069427490735,-275.7295888226011,-275.3361154594313,-275.04377631226095,-274.99568809414257,-275.30387929095673,-276.03582525794127,-277.2891774958331,-279.14360400266577,-281.6734242364711,-284.8613933717447,-288.7552807396578,-293.4039961151107,-298.73331747159415,-304.59533164339325,-310.8922774362066,-317.4784161283928,-324.22611471515717,-330.9262207362045,-337.4497048652288,-343.67442128714754,-349.5500715508583,-354.8753773842153,-359.8666456316659,-364.5264490320293,-368.8667084687595,-372.91020171812494,-376.7273896470021,-380.3203247807925,-383.747498534893,-387.05559530833784,-390.28197443918884,,,,
56,WECC_NorthwesternMT,WH,WECC_NorthwesternMT_capacity_WH13,,,,,,,,,,-147.02828728538412,-146.86013574266943,-146.60632509713935,-146.39711402173657,-146.24167634008734,-146.2161076770762,-146.37997394541958,-146.7691520124072,-147.4355635006854,-148.42156814563623,-149.7666818464121,-151.461735472834,-153.5321281346792,-156.00386531938958,-158.83748293247214,-161.95433505945857,-165.3024417532752,-168.8043132584865,-172.3920866885813,-175.95455499566947,-179.42311286452076,-182.73281496535853,-185.8569174470581,-188.68839999334776,-191.3422736615944,-193.8199063854511,-196.1276365376786,-198.27757513649163,-200.30718645549257,-202.21756182915735,-204.03980133454942,-205.79872721947672,-207.5142035662989,,,,
57,WECC_PNW_Avista,WH,WECC_PNW_Avista_capacity_WH14,,,,,,,,,,-182.0619290442969,-181.1137328484513,-180.15004671130023,-179.3556904647813,-178.75401763415715,-178.44368855221597,-178.47952837099967,-178.90857083521453,-179.79542607229848,-181.21065779851637,-183.22736442636565,-185.88766107994005,-189.27251080363067,-193.44301392379697,-198.34663031377653,-203.86909364051616,-209.89746386550348,-216.26075994327311,-222.77058936462345,-229.2451245490923,-235.53656532895099,-241.526233820772,-247.1178326574182,-251.80211621518524,-256.05359089422615,-259.85840860763307,-263.2047310795725,-266.1373689886128,-268.69793877210003,-270.92613783379835,-272.8602662852382,-274.55930762119624,-276.078822121118,,,,
58,WECC_PNW_Bonneville_IDMT,WH,WECC_PNW_Bonneville_IDMT_capacity_WH15,,,,,,,,,,-50.37088470461621,-50.10854824850476,-49.841926206429946,-49.62215248922374,-49.455688292450915,-49.369829867853284,-49.37974563327038,-49.498448365971264,-49.743813682769435,-50.13536437371204,-50.693324500618715,-51.42934601110523,-52.365828866524105,-53.51967763067198,-54.87635608130638,-56.404250270810394,-58.07211319609938,-59.832639709012945,-61.63370744981323,-63.425010370774345,-65.16565675308898,-66.82281211008282,-68.36983394926506,-69.66582981314828,-70.84208089434199,-71.89475585703268,-72.82057941774822,-73.63194930035951,-74.34037948133808,-74.95685300012867,-75.49196630878579,-75.96203830951197,-76.38244080708151,,,,
59,WECC_PNW_Bonneville_OR,WH,WECC_PNW_Bonneville_OR_capacity_WH16,,,,,,,,,,-257.74355680944166,-256.40120335117984,-255.0369209120059,-253.91235738888864,-253.0605741730635,-252.62124387605525,-252.6719820090477,-253.2793738527435,-254.5348874265093,-256.53841919583493,-259.39345397455895,-263.1596137931429,-267.9515173593037,-273.8556638962494,-280.7976727841971,-288.61577812700745,-297.15009165267765,-306.15855691900407,-315.37446821956667,-324.54041376289257,-333.44715408234833,-341.92667788666756,-349.8426577951199,-356.4741590190199,-362.4929363175658,-367.8793850694433,-372.6167459261396,-376.7684569921381,-380.39343431122484,-383.547877167325,-386.28600670938397,-388.69132537976645,-390.84248940339967,,,,
60,WECC_PNW_Bonneville_WA,WH,WECC_PNW_Bonneville_WA_capacity_WH17,,,,,,,,,,-436.9235695646684,-434.6480292102889,-432.33531512890835,-430.4289694774208,-428.9850375019312,-428.24029042090643,-428.32630105277065,-429.3559439108004,-431.48427440750504,-434.8806357490891,-439.72045406382455,-446.10479985254705,-454.22797327753614,-464.23660671182375,-476.0046110833715,-489.25776292118377,-503.72502167860324,-518.9960563814132,-534.6187509390516,-550.1567441862937,-565.2553360647295,-579.6297159896984,-593.0487835350428,-604.290419299622,-614.4933733297773,-623.624412123067,-631.6551254469852,-638.6930527620736,-644.8380677896165,-650.1854388344494,-654.8270808923781,-658.9045462320105,-662.5511718763513,,,,
61,WECC_PNW_ChelanCountyPUD,WH,WECC_PNW_ChelanCountyPUD_capacity_WH18,,,,,,,,,,-28.31796005781906,-28.1704773735375,-28.020585379734243,-27.897031001404386,-27.80344665197489,-27.755177985410054,-27.76075252019678,-27.82748589728733,-27.965427592800733,-28.185553105619196,-28.499232181939874,-28.91301541917856,-29.43949583043395,-30.088176976447425,-30.850886752177217,-31.70985214229639,-32.64750642367776,-33.63725515979334,-34.64979573049201,-35.65684662635572,-36.63541897064206,-37.567053574325165,-38.43677231973607,-39.16536700938187,-39.82664249283903,-40.41844483504822,-40.93893270749029,-41.39507597482897,-41.79334766861294,-42.13992233340567,-42.44075717857111,-42.7050265123127,-42.94137219502592,,,,
62,WECC_PNW_DouglasCountyPUD,WH,WECC_PNW_DouglasCountyPUD_capacity_WH19,,,,,,,,,,-27.064952975614684,-26.923996073823456,-26.780736469126534,-26.662649098687382,-26.57320564967512,-26.52707276481669,-26.532400638772145,-26.596181211566652,-26.72801929223433,-26.938404738113928,-27.23820420928767,-27.63367845372818,-28.13686327156519,-28.756841712002853,-29.48580326756761,-30.306761339539914,-31.20292649342653,-32.14888103767859,-33.11661892825785,-34.07911004996831,-35.01438273300303,-35.90479456661166,-36.73603018169466,-37.43238616825878,-38.06440167457181,-38.63001807243547,-39.12747550804382,-39.563435444969286,-39.94408449743538,-40.27532400006914,-40.56284756889983,-40.81542356929002,-41.04131147843186,,,,
63,WECC_PNW_GrantCountyPUD,WH,WECC_PNW_GrantCountyPUD_capacity_WH20,,,,,,,,,,-71.42140368564985,-71.04943408370079,-70.67138790463946,-70.35976845486948,-70.12373713108713,-70.00199757382181,-70.01605724120428,-70.18436708607865,-70.53227313228503,-71.08745694780063,-71.87859444117579,-72.92220703067159,-74.25005585551926,-75.88611007334086,-77.80975862274785,-79.97617575711922,-82.34105602432001,-84.83732496054074,-87.39107772734711,-89.93098485408304,-92.39906554542468,-94.74876343966966,-96.9423018683609,-98.77990794401623,-100.44772664123118,-101.94032546892696,-103.25306036844898,-104.4035102020023,-105.40800075712114,-106.28210500018244,-107.04084775126343,-107.70736775229311,-108.30346084586184,,,,
64,WECC_PNW_IdahoPowerFE,WH,WECC_PNW_IdahoPowerFE_capacity_WH21,,,,,,,,,,-28.763912789268446,-28.731016423546397,-28.68136211954947,-28.640433062709185,-28.61002397611997,-28.605021844852782,-28.637079859937888,-28.713216800556673,-28.843590365293874,-29.036487610720727,-29.299639238853807,-29.63125144480229,-30.036293189247452,-30.51985206170443,-31.07420749497311,-31.68397357749345,-32.33898120036794,-33.02407063747475,-33.72596551740756,-34.42290982378256,-35.10148193998028,-35.748976271477005,-36.36016077880871,-36.91409851779446,-37.433289703086665,-37.918001950700095,-38.369475269647175,-38.79007900176103,-39.187142478822004,-39.56087920430124,-39.91737344892587,-40.26148131885319,-40.597088928402975,,,,
65,WECC_PNW_IdahoPowerMV,WH,WECC_PNW_IdahoPowerMV_capacity_WH22,,,,,,,,,,-72.08167786633408,-71.99924036020191,-71.87480786134111,-71.77224062328318,-71.69603617920104,-71.68350095781834,-71.76383757729455,-71.95463493047866,-72.28134796721054,-72.76474385316071,-73.42419554278504,-74.25520780390693,-75.27023273321373,-76.48201970841468,-77.8712211726617,-79.39928039937602,-81.04071384474676,-82.7575315974965,-84.51646338824446,-86.26298915999695,-87.96347466234103,-89.58607997911967,-91.1176937445047,-92.5058484768634,-93.80692917626102,-95.02160648203332,-96.1529878271238,-97.20701072552863,-98.20204230748625,-99.13861760759156,-100.03198366284613,-100.89430975919788,-101.73533440623696,,,,
66,WECC_PNW_IdahoPowerTV,WH,WECC_PNW_IdahoPowerTV_capacity_WH23,,,,,,,,,,-131.7868514249351,-131.63613102421652,-131.40863122502745,-131.2211076578309,-131.08178315752178,-131.05886502621794,-131.20574437820147,-131.5545789666939,-132.15190804815916,-133.03570020848142,-134.24137499873257,-135.76071379092681,-137.61648273957996,-139.8319915177693,-142.37186700884095,-145.16561599249988,-148.1666469339567,-151.30550292070106,-154.52135595624978,-157.7145270810755,-160.823522832579,-163.7901303274843,-166.59037807023913,-169.12833982256421,-171.50710421732936,-173.7278973836857,-175.79640063782568,-177.7234695299808,-179.54268466392554,-181.25502424281447,-182.88836440742932,-184.4649542497258,-186.00259867594988,,,,
67,WECC_PNW_Olympia,WH,WECC_PNW_Olympia_capacity_WH24,,,,,,,,,,-113.02123881483537,-112.43261323420721,-111.83437173681544,-111.34124762507416,-110.96773840743961,-110.77509089752154,-110.79733970450219,-111.06368265200517,-111.61422871108964,-112.49278274897573,-113.74472313322906,-115.39619428362417,-117.49745680996205,-120.0864408529008,-123.13053031178694,-126.55879040863428,-130.3011097086608,-134.2513458147504,-138.29254756152122,-142.31183919014543,-146.21746863504043,-149.93576249575796,-153.406940851336,-156.31487186930286,-158.95412180770268,-161.31609398767034,-163.39343939007185,-165.21397579334396,-166.80353804021627,-168.18676966695537,-169.3874467923502,-170.44218546064627,-171.3854766367849,,,,
68,WECC_PNW_PacificorpEastID,WH,WECC_PNW_PacificorpEastID_capacity_WH25,,,,,,,,,,-58.78839546173191,-58.721161056889635,-58.61967636386007,-58.53602454649326,-58.47387370418145,-58.46365022473896,-58.52917118784117,-58.68478174775128,-58.95124245974403,-59.345490614739965,-59.88332641247809,-60.56108363021344,-61.38891795252567,-62.37722752053534,-63.51023284829165,-64.75648782969776,-66.09520858879982,-67.49541130288664,-68.92996139613577,-70.35439338486238,-71.74127583748958,-73.06464074608645,-74.31379473915885,-75.44594637302214,-76.50708214216517,-77.49774900680937,-78.42048132800399,-79.28012162511317,-80.09164976747286,-80.85550211875113,-81.5841138617489,-82.28741002618203,-82.97333314848895,,,,
69,WECC_PNW_PacificorpEastUT,WH,WECC_PNW_PacificorpEastUT_capacity_WH26,,,,,,,,,,-390.8912610525684,-390.44421123791534,-389.76942705092927,-389.21321584422714,-388.7999672611363,-388.7319900908081,-389.1676470209089,-390.2023207438199,-391.97405074110515,-394.5954551401131,-398.1715914092842,-402.67808238334896,-408.1824544562672,-414.75384614531396,-422.2873377105708,-430.57384013079746,-439.47515886237073,-448.7852786630533,-458.32377840588526,-467.7950016291726,-477.01655337558856,-485.8157691713469,-494.1215474761614,-501.649362725884,-508.70498476983505,-515.2920504136973,-521.4274109353247,-527.1432648406648,-532.5392151205652,-537.6181632106435,-542.4627921684709,-547.1390947354911,-551.6998818118827,,,,
70,WECC_PNW_PacificorpEastWY,WH,WECC_PNW_PacificorpEastWY_capacity_WH27,,,,,,,,,,-151.6121777697297,-151.43878377829435,-151.1770600962707,-150.96132646200897,-150.80104271078378,-150.77467689537943,-150.9436520107483,-151.344963454727,-152.03215160670834,-153.0488968485399,-154.4359470637593,-156.18384725686624,-158.318788403882,-160.86758676348592,-163.78954787191006,-167.003573876589,-170.45606425532586,-174.06711336007612,-177.7667425479291,-181.44027767675033,-185.0169745282626,-188.4298629767493,-191.65136537993598,-194.5711248567413,-197.30773815611016,-199.86261585966628,-202.2422939511682,-204.4592610331866,-206.5521494003248,-208.5220844115161,-210.40113574872086,-212.21489954120634,-213.9838591724189,,,,
71,WECC_PNW_PACWSouth,WH,WECC_PNW_PACWSouth_capacity_WH28,,,,,,,,,,-160.7608086468224,-159.92355075331247,-159.0726152309692,-158.3711981185922,-157.83992059506102,-157.56589980212877,-157.59754638678086,-157.97639117796302,-158.75948496266963,-160.0091355509267,-161.78988889127814,-164.1389326672836,-167.12775730286174,-170.81031442823914,-175.14021107541316,-180.01654999365604,-185.33960505123258,-190.95839986732238,-196.70658372664272,-202.42360275050618,-207.97894928908744,-213.2678306896424,-218.2052163107141,-222.34144191609266,-226.09549698368352,-229.45515364321622,-232.4099586889825,-234.99947998099813,-237.26046486208142,-239.2279661670773,-240.9358029208263,-242.43605758981062,-243.77778993901885,,,,
72,WECC_PNW_PortlandGeneral,WH,WECC_PNW_PortlandGeneral_capacity_WH29,,,,,,,,,,-299.844594771509,-298.28297502157193,-296.69584430842497,-295.3875893201801,-294.3966718503359,-293.8855792879923,-293.9446052249155,-294.6512112929583,-296.11180632554044,-298.4426043440121,-301.7639938556731,-306.14533583227563,-311.71997133729394,-318.5885287815872,-326.66447786708,-335.75962909962504,-345.687977309119,-356.1679274220596,-366.8892087746344,-377.5523627295099,-387.9139716670198,-397.77858054584124,-406.9875936333116,-414.7023152807558,-421.7042278113442,-427.97052429323185,-433.481707827541,-438.31157879542354,-442.52867686279103,-446.19838116743256,-449.3837695943393,-452.18198426532877,-454.6845294809603,,,,
73,WECC_PNW_PugetSoundCentral,WH,WECC_PNW_PugetSoundCentral_capacity_WH30,,,,,,,,,,-236.9436392448489,-235.7096137759266,-234.45542899591794,-233.42161780378632,-232.63857353488723,-232.23469721420534,-232.28134077739875,-232.83971606978022,-233.99390963710698,-235.83575629524734,-238.46038962853228,-241.9226201666666,-246.32781688208226,-251.7554985064694,-258.1372869396775,-265.3244708012499,-273.17006481050726,-281.4515464918992,-289.9237333024796,-298.3499865948614,-306.53795253754043,-314.3331783586234,-321.6103383036324,-327.70667705637663,-333.2397387343301,-338.19150081007166,-342.54655641532804,-346.3632241964672,-349.6956656696773,-352.59554483393856,-355.1127071888406,-357.3239165255899,-359.30148150793815,,,,
74,WECC_PNW_PugetSoundNorth,WH,WECC_PNW_PugetSoundNorth_capacity_WH31,,,,,,,,,,-152.49096190427346,-151.69677417519972,-150.8896124209583,-150.22427756065994,-149.72032997988248,-149.46040534621253,-149.49042396937827,-149.8497802522065,-150.59259017893135,-151.7779563253919,-153.46710427177356,-155.6953086953111,-158.53038241432793,-162.02350168290496,-166.13066007698973,-170.7561506954633,-175.80537751157448,-181.13513066136503,-186.58761683189724,-192.01054134634916,-197.28011012066986,-202.2969212387333,-206.98031819964072,-210.90376836468025,-214.4647075831199,-217.6515370099721,-220.4543411726358,-222.91065248392414,-225.05532793230952,-226.92161716705618,-228.54159949699576,-229.96467816586087,-231.237389209498,,,,
75,WECC_PNW_SeattleCL,WH,WECC_PNW_SeattleCL_capacity_WH32,,,,,,,,,,-142.2163038301975,-141.47562751754452,-140.72285135397505,-140.10234595838045,-139.63235376102435,-139.38994253734694,-139.4179385416962,-139.75308182929695,-140.44584211428685,-141.55133971184864,-143.12667489602546,-145.20474557861797,-147.84879543160412,-151.10655251445942,-154.9369755031909,-159.2508061128602,-163.9598220835144,-168.93046286002408,-174.01556705357712,-179.07310141997235,-183.9876129720298,-188.66639737548257,-193.03423266770105,-196.6933254674709,-200.01433287332873,-202.9864375565475,-205.60039213717468,-207.8912001390747,-209.8913699286535,-211.6319108336966,-213.14274069769118,-214.46993403307482,-215.65689133342667,,,,
76,WECC_PNW_TacomaPower,WH,WECC_PNW_TacomaPower_capacity_WH33,,,,,,,,,,-70.66959943632722,-70.30154530387236,-69.92747855827484,-69.61913931323927,-69.38559252970725,-69.2651344414658,-69.2790461123495,-69.44558427464625,-69.78982815194519,-70.33916792729747,-71.12197765758447,-72.15460485140136,-73.468476320198,-75.08730891467411,-76.9907085319821,-79.13432127546534,-81.47430806616927,-83.94430048727189,-86.47117164600661,-88.98434290825057,-91.42644380284126,-93.75140803504156,-95.92185658553603,-97.74011943934238,-99.39038215027087,-100.86726941135929,-102.16618604878109,-103.30452588408647,-104.2984428544146,-105.16334600018051,-105.91410198546066,-106.57360598647949,-107.16342441590541,,,,
