,ID,Date,Hour,Data,Primary Key,ISO NEW ENGLAND_SH,MISO_SH,PJM INTERCONNECTION _SH,NEW YORK INDEPENDENT SYSTEM OPERATOR_SH,DUKE ENERGY CAROLINAS_SH,FLORIDA POWER LIGHT COMPANY_SH,EASTERN_WH,CENTRAL_WH,EASTERN_HDV,CENTRAL_HDV,EASTERN_LDVU,CENTRAL_LDVU,EASTERN_LDVM_CHARGING,CENTRAL_LDVM_CHARGING,EASTERN_LDVM_DISCHARGING,CENTRAL_LDVM_DISCHARGING,ERCOT_AEN_SH,ERCOT_CPS_SH,ERCOT_Houston_SH,ERCOT_LCRA_SH,ERCOT_North_SH,ERCOT_RAYBURN_SH,ERCOT_South_SH,ERCOT_West_SH,CA_SH,OR_SH,WA_SH,NV_SH,ID_SH,MT_SH,WY_SH,UT_SH,CO_SH,AZ_SH,NM_SH,WECC_EV_Flat,WECC_EV_LDVUse,WECC_EV_LDVChar,WECC_WH
121,ElecLoadShapes,39819,2,,,0.5108169401785537,0.5286170080309788,0.5251604967492701,0.5448537445399871,0.5250947772735257,0.5416256613327534,0.16848111631947982,0.16789407410233906,0.49618248301464324,0.4919255569246521,0.0059641967623341365,0.004404758690244848,1.0,0.9998449987421426,-0.006102594611545098,-0.020039516070274235,0.5340765549185029,0.5340765549185029,0.6073392693325161,0.5340765549185029,0.6243934216151923,0.6472748056678811,0.5340765549185029,0.6553087768689128,0.6930283931348844,0.32936965254122064,0.35284189457982973,0.6596837671110762,0.45103070053093675,0.34292799327660656,0.44598409728830546,0.5023026449027158,0.4096854693616495,0.6796351122372154,0.5279692514560783,1,-0.02003951607027423,0.6749529698611425,0.18609238283371146
122,ElecLoadShapes,39819,3,,,0.5108169401785537,0.5286170080309788,0.5251604967492701,0.5448537445399871,0.5250947772735257,0.5416256613327534,0.17141632740518506,0.16848111631947982,0.5280717324132759,0.49618248301464324,0.014187454980850535,0.0059641967623341365,0.9902929326097731,1.0,-0.07435311094804256,-0.006102594611545098,0.542468484839092,0.542468484839092,0.6347852927506418,0.542468484839092,0.6377516259358299,0.6637143019356906,0.542468484839092,0.6761360481851476,0.7057160672399723,0.32861945962106637,0.35330499278710337,0.6948983248219918,0.4526052873335691,0.34591980816357876,0.44281179964539946,0.4995849323198476,0.41539265800218966,0.7167355841079515,0.5339521407873122,1,-0.006102594611545098,0.571641434860924,0.15732731419380025
123,ElecLoadShapes,39819,4,,,0.5108169401785537,0.5286170080309788,0.5251604967492701,0.5448537445399871,0.5250947772735257,0.5416256613327534,0.15233745534810136,0.17141632740518506,0.5846555458689077,0.5280717324132759,0.04604286416736777,0.014187454980850535,0.9578772816077195,0.9902929326097731,-0.2871555774958499,-0.07435311094804256,0.5551612000678496,0.5551612000678496,0.6369409292221831,0.5551612000678496,0.6484299932680936,0.6710825031770061,0.5551612000678496,0.6939256844820263,0.7150839984322522,0.3262825600740798,0.3540660190598377,0.6807451905077246,0.44590530543076307,0.34381931604678767,0.44468474782160944,0.49048320910257664,0.4207708114675479,0.7452201484609764,0.5366214939840158,1,-0.07435311094804255,0.4810073561512957,0.1708292851880443
124,ElecLoadShapes,39819,5,,,0.4854123310112248,0.5286170080309788,0.4996142509457236,0.5187267162412224,0.4991476416175719,0.5175007751132399,0.25360223780493174,0.15233745534810136,0.6263493431424795,0.5846555458689077,0.1712142692287078,0.04604286416736777,0.8952144032248542,0.9578772816077195,-0.6003421588851309,-0.2871555774958499,0.5694236778354383,0.5694236778354383,0.6368385889637678,0.5694236778354383,0.6549222774858391,0.6779194663010795,0.5694236778354383,0.7107936355204232,0.7231005623687013,0.3228088629643705,0.3530091947654576,0.6809047052106747,0.4361132649259442,0.341439622210083,0.4432371832584735,0.485393980108707,0.4251470386445958,0.7646650590782005,0.5390871283427846,1,-0.2871555774958499,0.4071040430483271,0.2914664608105292
125,ElecLoadShapes,39819,6,,,0.4854123310112248,0.5030554450562597,0.4996142509457236,0.5187267162412224,0.4991476416175719,0.5175007751132399,0.34236302103665783,0.25360223780493174,0.6684461102427084,0.6263493431424795,0.28087680844102714,0.1712142692287078,0.7923903231325121,0.8952144032248542,-0.866447810192392,-0.6003421588851309,0.583568140818757,0.583568140818757,0.6380823985860955,0.583568140818757,0.6647149971072378,0.6931761596009409,0.583568140818757,0.7307324685617308,0.7267700039890538,0.3195468457688551,0.3524535920252488,0.6796441129109605,0.4274325098625961,0.34031383585088937,0.4367742722091489,0.4788554991427643,0.4310085596677053,0.7886653105648734,0.5475415984017431,1,-0.6003421588851309,0.3401902113683008,0.6971390497547632
126,ElecLoadShapes,39819,7,,,0.46056688817087527,0.5030554450562597,0.47453204798024606,0.4929193732649536,0.47366901103648607,0.4937644082985776,0.5576137907957651,0.34236302103665783,0.7016886562650697,0.6684461102427084,0.37039658845250223,0.28087680844102714,0.7404758309487257,0.7923903231325121,-0.7241735191620637,-0.866447810192392,0.5201838706934191,0.5201838706934191,0.5680074448827821,0.5201838706934191,0.615519198617979,0.6446473534150348,0.5201838706934191,0.6999104858412973,0.7386703244134585,0.31622080586575857,0.34873579636569574,0.6948642751984971,0.4271726872592209,0.34302284114134884,0.43881000839735096,0.4848999922421281,0.43112366768138166,0.807699424007235,0.56380588273201,1,-0.866447810192392,0.2856326422238757,0.9350643251509432
127,ElecLoadShapes,39819,8,,,0.46056688817087527,0.477923589955043,0.47453204798024606,0.4929193732649536,0.47366901103648607,0.4937644082985776,0.7305652335987742,0.5576137907957651,0.7031225892237863,0.7016886562650697,0.37546175964602574,0.37039658845250223,0.7326381129711712,0.7404758309487257,-0.48388025797501144,-0.7241735191620637,0.45703402291964296,0.45703402291964296,0.4957614826053106,0.45703402291964296,0.5644832204503245,0.5985655160651127,0.45703402291964296,0.6703400397073573,0.7465840298168538,0.3096363513991954,0.33915585925988717,0.7032232419481408,0.423623172596056,0.3451778729638081,0.4359361956740825,0.49333322744681773,0.4319732045694535,0.8355250284646216,0.5805926391949007,1,-0.7241735191620636,0.2647345879045593,0.6776433777235089
128,ElecLoadShapes,39819,9,,,0.46056688817087527,0.477923589955043,0.47453204798024606,0.4929193732649536,0.47366901103648607,0.4937644082985776,0.8215479716223791,0.7305652335987742,0.6833444397383063,0.7031225892237863,0.3237150828178683,0.37546175964602574,0.7039390214730706,0.7326381129711712,-0.40329684242310837,-0.48388025797501144,0.39928516647126205,0.39928516647126205,0.4325326143030541,0.39928516647126205,0.5199302115481615,0.5603696578404004,0.39928516647126205,0.6410101393499334,0.757971420096235,0.30571538819673455,0.3327305519673011,0.7106948346221632,0.42061009232215235,0.34658229135687973,0.43309812529740094,0.4992788510486489,0.4317660632945569,0.8584159553702715,0.5963132893719065,1,-0.4838802579750114,0.23598733923090004,0.623682457123904
129,ElecLoadShapes,39819,10,,,0.46056688817087527,0.477923589955043,0.47453204798024606,0.4929193732649536,0.47366901103648607,0.4937644082985776,0.796566390071942,0.8215479716223791,0.6553707446558608,0.6833444397383063,0.3331169376745665,0.3237150828178683,0.6693942293412204,0.7039390214730706,-0.42237821125268216,-0.40329684242310837,0.2904718335888605,0.2904718335888605,0.31720069023112024,0.2904718335888605,0.41240497315298785,0.45323712095767354,0.2904718335888605,0.5184368552728263,0.6287589783920108,0.294932543539213,0.3188979438966162,0.6618131769193671,0.4012560407980555,0.325710533048763,0.4042615587014225,0.4638951829175158,0.38438024944500976,0.7234634049788892,0.544071067232837,1,-0.40329684242310837,0.23337251732760675,0.5600617568412432
130,ElecLoadShapes,39819,11,,,0.4363038891953632,0.477923589955043,0.44994644202984385,0.4674826125374618,0.4486974168412852,0.470435628082499,0.7084102603238711,0.796566390071942,0.6528619726839234,0.6553707446558608,0.3810777662975637,0.3331169376745665,0.6333830559671112,0.6693942293412204,-0.47032743018375456,-0.42237821125268216,0.19230179668094058,0.19230179668094058,0.2150014428127305,0.19230179668094058,0.3175882091447569,0.36057438170728895,0.19230179668094058,0.4079560716085791,0.5011678808505925,0.28375221498747705,0.30578728173830577,0.5886746368207265,0.3825541761732497,0.30434932205925763,0.3747098797948472,0.42785222396804784,0.3450807107816574,0.5970844133661681,0.49790186225020583,1,-0.4223782112526821,0.2528919390019521,0.5712507814999516
131,ElecLoadShapes,39819,12,,,0.41264448031278084,0.45325595954186215,0.4258884489482631,0.4424667904131186,0.4242693118845089,0.4475335453153419,0.6635338180345239,0.7084102603238711,0.6585209894071496,0.6528619726839234,0.49100604606046083,0.3810777662975637,0.6425643268427564,0.6333830559671112,-0.4615731890231078,-0.47032743018375456,0.10944001523855734,0.10944001523855734,0.1268600374875629,0.10944001523855734,0.23315341232410997,0.2733041567960795,0.10944001523855734,0.30814303808525484,0.38634790377263867,0.2721021242684838,0.2924846482986128,0.5255425231231343,0.36422666390637615,0.2842665087972738,0.34264145575978455,0.3946706895857522,0.30185234094197305,0.4804779150736537,0.44993915631347925,1,-0.4703274301837545,0.3133972800010012,0.5363012231024594
132,ElecLoadShapes,39819,13,,,0.41264448031278084,0.4290861839871066,0.4258884489482631,0.4424667904131186,0.4242693118845089,0.4475335453153419,0.5676052493315056,0.6635338180345239,0.6507205913718593,0.6585209894071496,0.6325086679010281,0.49100604606046083,0.6278676906989501,0.6425643268427564,-0.5900981464938425,-0.4615731890231078,0.07564497053431789,0.07564497053431789,0.09551025071544718,0.07564497053431789,0.21005301547845984,0.2487214733194483,0.07564497053431789,0.26580329720016327,0.3149152577752645,0.2586600382211994,0.28407627466241836,0.48094852594764,0.35556852693726804,0.27367273356976424,0.32649975348994087,0.3831011363024499,0.2856471138649541,0.41007489392528673,0.42104470487913304,1,-0.46157318902310773,0.3508430317466299,0.5007000478439406
133,ElecLoadShapes,39819,14,,,0.3896075077855634,0.4290861839871066,0.40238714702696343,0.417920911312465,0.40041863381347514,0.4250769104739385,0.5384497976171956,0.5676052493315056,0.6365512603588596,0.6507205913718593,0.7829779435761492,0.6325086679010281,0.6271539391127399,0.6278676906989501,-0.6917231708597091,-0.5900981464938425,0.04563273010481986,0.04563273010481986,0.06506962177892682,0.04563273010481986,0.18646439386284147,0.2219106533904032,0.04563273010481986,0.22568347963660512,0.24777786090735712,0.24641387546557364,0.2757353614114834,0.4390001804679469,0.34558123543675395,0.263951232211808,0.312552853573392,0.3782262567376509,0.26913499252820566,0.3455105995847632,0.3963942820520837,1,-0.5900981464938424,0.3877361508182961,0.40470103407486546
134,ElecLoadShapes,39819,15,,,0.3896075077855634,0.4054465027195757,0.40238714702696343,0.417920911312465,0.40041863381347514,0.4250769104739385,0.511152334520137,0.5384497976171956,0.6772467145980444,0.6365512603588596,0.9954954983701382,0.7829779435761492,0.6196014600922113,0.6271539391127399,-0.8215251730984754,-0.6917231708597091,0.02237941854345087,0.02237941854345087,0.03764193767921633,0.02237941854345087,0.16411842955157407,0.19768112393082124,0.02237941854345087,0.18838782490339434,0.18625688111473523,0.2329976076617094,0.2674117315226856,0.39814484692975854,0.33737862808535984,0.25428684792826234,0.2972350351188444,0.3654548445178784,0.25357445474465856,0.28477992892757026,0.37104450485931506,1,-0.691723170859709,0.3652584517907865,0.37902380749711617
135,ElecLoadShapes,39819,16,,,0.41264448031278084,0.4054465027195757,0.4258884489482631,0.4424667904131186,0.4242693118845089,0.4475335453153419,0.5755919586957096,0.511152334520137,0.7180344608880053,0.6772467145980444,1.0,0.9954954983701382,0.6039131767954576,0.6196014600922113,-1.0,-0.8215251730984754,0.04669873233849308,0.04669873233849308,0.06729611492881002,0.04669873233849308,0.2043683803161683,0.2504520155546564,0.04669873233849308,0.22800197154301755,0.186629413293612,0.22707363450680107,0.25961294355457437,0.3926915872369747,0.33679974623625536,0.26064452210408834,0.31706199506792543,0.36521775779037435,0.2797825543960562,0.2892247354829875,0.39749440457422336,1,-0.8215251730984754,0.23600373169305708,0.41379431801838024
136,ElecLoadShapes,39819,17,,,0.3896075077855634,0.4290861839871066,0.40238714702696343,0.417920911312465,0.40041863381347514,0.4250769104739385,0.589707388806866,0.5755919586957096,0.7193965105239067,0.7180344608880053,0.9218870188267558,1.0,0.6610435747529606,0.6039131767954576,-0.7145749454019862,-1.0,0.07404105689857474,0.07404105689857474,0.09954068591381894,0.07404105689857474,0.24687130754680212,0.30760488146657194,0.07404105689857474,0.2695367758222017,0.18691405118026225,0.22108846201537583,0.2526472873986081,0.38269005653626365,0.3359436806199583,0.26777814957272167,0.33610391620650587,0.36208029080450127,0.3070560225606322,0.2951439289536627,0.4233089161152895,1,-1.0,0.28828243843903767,0.4928483581896792
137,ElecLoadShapes,39819,18,,,0.3896075077855634,0.4054465027195757,0.40238714702696343,0.417920911312465,0.40041863381347514,0.4250769104739385,0.6407037462099087,0.589707388806866,0.7058816960063806,0.7193965105239067,0.7175260595691744,0.9218870188267558,0.7310428024100507,0.6610435747529606,-0.46136163761821875,-0.7145749454019862,0.10430942685038351,0.10430942685038351,0.13324223064710394,0.10430942685038351,0.29375440007910103,0.3737801738715952,0.10430942685038351,0.3164056705814631,0.18644626838212716,0.21645214740383945,0.24483591629439735,0.3773496477345527,0.33474544995946515,0.2744604918814058,0.3566976070496261,0.36002032137217316,0.33505978580375323,0.29978934447038585,0.4527430240200075,1,-0.7145749454019861,0.32751215864504146,0.5286638038574544
138,ElecLoadShapes,39819,19,,,0.36720937399436193,0.4054465027195757,0.37946930933099743,0.3938918425570284,0.3771764060453008,0.40308372244390467,0.5754510685635928,0.6407037462099087,0.6725412876608883,0.7058816960063806,0.5221566532646986,0.7175260595691744,0.8072250162176626,0.7310428024100507,-0.24940098742014763,-0.46136163761821875,0.11790087355565877,0.11790087355565877,0.15376556239794376,0.11790087355565877,0.32236744196880485,0.40141080488486175,0.11790087355565877,0.3421775734719328,0.25289360910125586,0.21487184061268005,0.24667556999877083,0.4045500475689373,0.3317698551576083,0.27463155090579777,0.3626216903608649,0.3628150518527497,0.34158001040919306,0.3638518558796417,0.49444832528335375,1,-0.4613616376182187,0.3456589151446873,0.563319841146376
139,ElecLoadShapes,39819,20,,,0.34546392214208327,0.3823672770731827,0.3571590775304603,0.3704235806861384,0.35457038802995866,0.3815708616006528,0.5254438772964357,0.5754510685635928,0.6053121157808884,0.6725412876608883,0.3468029892710011,0.5221566532646986,0.8866878552764679,0.8072250162176626,-0.22676100951613926,-0.24940098742014763,0.13431926043335302,0.13431926043335302,0.17409375216887718,0.13431926043335302,0.3513773918531763,0.42782985449681576,0.13431926043335302,0.368983209892874,0.3252715497674914,0.21519050080286664,0.24716252551640958,0.43971667333753517,0.32680176133078415,0.27474156841011244,0.3680045318582505,0.3706978011979799,0.3515140476771397,0.43182914504977804,0.5319297517070624,1,-0.2494009874201476,0.5044389607014763,0.5698037224346989
140,ElecLoadShapes,39819,21,,,0.3896075077855634,0.3598765359289982,0.40238714702696343,0.417920911312465,0.40041863381347514,0.4250769104739385,0.403262780642867,0.5254438772964357,0.5505658129504051,0.6053121157808884,0.18620279580903476,0.3468029892710011,0.954446840378441,0.8866878552764679,-0.1619695499764242,-0.22676100951613926,0.1512182175360228,0.1512182175360228,0.19697740414690215,0.1512182175360228,0.38211926993655804,0.4622705883174599,0.1512182175360228,0.3937171802350194,0.4032827283058459,0.21582822995181367,0.24963233113079564,0.4708630181711216,0.32310161436917306,0.27621050176643863,0.3730978914341293,0.37426878474199893,0.36209286396620355,0.5051585106076316,0.5751292820852355,1,-0.22676100951613923,0.9959480595406086,0.5063679404504375
141,ElecLoadShapes,39819,22,,,0.36720937399436193,0.4054465027195757,0.37946930933099743,0.3938918425570284,0.3771764060453008,0.40308372244390467,0.3369416861613603,0.403262780642867,0.513878661734234,0.5505658129504051,0.10478805551201988,0.18620279580903476,0.9869055395741276,0.954446840378441,-0.06316548178234842,-0.1619695499764242,0.16233623304857592,0.16233623304857592,0.220636158546873,0.16233623304857592,0.4136844415305489,0.4897426171472212,0.16233623304857592,0.4363520129783379,0.4266342239056103,0.2163774319848321,0.23668998961142604,0.48966780617012545,0.31828157119777994,0.26990081472329075,0.37370187060654525,0.37238970000101607,0.3655260710960783,0.5374337432475103,0.5909126380795463,1,-0.16196954997642418,0.9877183123992326,0.4387700291466461
142,ElecLoadShapes,39819,23,,,0.3039731772385879,0.3823672770731827,0.3144432447732531,0.3253272544417967,0.3113600278767283,0.34004610243780214,0.2621143499534769,0.3369416861613603,0.49318302718994866,0.513878661734234,0.028028571592074638,0.10478805551201988,0.9999783290590174,0.9869055395741276,-0.028420546330161542,-0.06316548178234842,0.17373484691231939,0.17373484691231939,0.24558427809960923,0.17373484691231939,0.4450234107658945,0.5173219067937654,0.17373484691231939,0.47857843496863733,0.4509009111719604,0.21580478618635263,0.22397165735422117,0.5101731496989952,0.3142027827979618,0.26413842850916264,0.37356798430572363,0.37049967734633177,0.3698057529693363,0.5709566931615457,0.6077664826586505,1,-0.0631654817823484,0.9376927962655125,0.34983606846086335
143,ElecLoadShapes,39819,24,,,0.36720937399436193,0.31675858672079965,0.37946930933099743,0.3938918425570284,0.3771764060453008,0.40308372244390467,0.21104167706220592,0.2621143499534769,0.4933077083831666,0.49318302718994866,0.004404758690244848,0.028028571592074638,0.9998916980276199,0.9999783290590174,-0.018282434764069495,-0.028420546330161542,0.18584974554736725,0.18584974554736725,0.27496453663537507,0.18584974554736725,0.48097289136614974,0.5451075443571999,0.18584974554736725,0.522554596936016,0.4770169666881663,0.21671778902150457,0.21230444434485202,0.5312492601478381,0.3097443667073513,0.25845263065352764,0.37416760534662924,0.3675428676362307,0.3732960753638498,0.6045347292146791,0.6235103585697706,1,-0.028420546330161542,0.8632139341373711,0.2621143499534769
144,ElecLoadShapes,39820,1,,,0.41264448031278084,0.3823672770731827,0.4258884489482631,0.4424667904131186,0.4242693118845089,0.4475335453153419,0.18609238283371146,0.21104167706220592,0.49458696462910007,0.4933077083831666,0.004404758690244848,0.004404758690244848,0.9998449987421426,0.9998916980276199,-0.020039516070274235,-0.018282434764069495,0.2053777238068261,0.2053777238068261,0.2992847941579845,0.2053777238068261,0.5064298293135714,0.5636655236273043,0.2053777238068261,0.5601760358285465,0.4929850067378963,0.20615430097510348,0.19884876829949535,0.5420678492702623,0.30847982189857814,0.25147937244900237,0.36795747181837624,0.36523328398226496,0.3705691515286322,0.6271685498114744,0.6374370704472402,1,-0.018282434764069495,0.7778190943113316,0.21104167706220592
145,ElecLoadShapes,39820,2,,,0.46056688817087527,0.4290861839871066,0.47453204798024606,0.4929193732649536,0.47366901103648607,0.4937644082985776,0.15732731419380025,0.18609238283371146,0.5174667572394424,0.49458696462910007,0.0059641967623341365,0.004404758690244848,1.0,0.9998449987421426,-0.006102594611545098,-0.020039516070274235,0.22689697612336296,0.22689697612336296,0.3231895850209113,0.22689697612336296,0.5338181975042661,0.5826534885145414,0.22689697612336296,0.6036173596541814,0.5131627284683595,0.19654374257636759,0.18530195121873605,0.5568138936629641,0.30666392567316814,0.24497771881461494,0.3625271729781925,0.360970201840931,0.3679025174996162,0.6453705111095392,0.6445490189468126,1,-0.02003951607027423,0.6749529698611425,0.18609238283371146
146,ElecLoadShapes,39820,3,,,0.4854123310112248,0.477923589955043,0.4996142509457236,0.5187267162412224,0.4991476416175719,0.5175007751132399,0.1708292851880443,0.15732731419380025,0.5736083438530326,0.5174667572394424,0.014187454980850535,0.0059641967623341365,0.9902929326097731,1.0,-0.07435311094804256,-0.006102594611545098,0.24828119147983924,0.24828119147983924,0.3487102786702937,0.24828119147983924,0.5614040814265194,0.594842150861079,0.24828119147983924,0.6430931788884852,0.5322599750934349,0.18682923563819223,0.17232862238087773,0.566768103422231,0.3049123240786676,0.23831889301557405,0.3558573140833344,0.3552715518774313,0.3644778002940319,0.6683134736216263,0.6492143686387781,1,-0.006102594611545098,0.571641434860924,0.15732731419380025
147,ElecLoadShapes,39820,4,,,0.5108169401785537,0.5030554450562597,0.5251604967492701,0.5448537445399871,0.5250947772735257,0.5416256613327534,0.2914664608105292,0.1708292851880443,0.6274992881040866,0.5736083438530326,0.04604286416736777,0.014187454980850535,0.9578772816077195,0.9902929326097731,-0.2871555774958499,-0.07435311094804256,0.26414724590819255,0.26414724590819255,0.3694662120545973,0.26414724590819255,0.5760738437539886,0.6001700841501844,0.26414724590819255,0.6685474764666087,0.5421488443979368,0.19271006493577106,0.17884455524694615,0.5868096940235504,0.3021089150470865,0.23507991640418996,0.34670454183284566,0.35819635628118773,0.358480268789662,0.691315412194199,0.6564215971617522,1,-0.07435311094804255,0.4810073561512957,0.1708292851880443
148,ElecLoadShapes,39820,5,,,0.5108169401785537,0.5286170080309788,0.5251604967492701,0.5448537445399871,0.5250947772735257,0.5416256613327534,0.6971390497547632,0.2914664608105292,0.6635661936433219,0.6274992881040866,0.1712142692287078,0.04604286416736777,0.8952144032248542,0.9578772816077195,-0.6003421588851309,-0.2871555774958499,0.2803173431456101,0.2803173431456101,0.3892959412654841,0.2803173431456101,0.587503510372531,0.6095381525936664,0.2803173431456101,0.6936963526025876,0.5517701538106385,0.19868237445197212,0.18596887395936074,0.60716631856349,0.3003829326028031,0.23270297963620448,0.3367604887058943,0.3583235700111037,0.35168582304232304,0.7041184182148144,0.6641745472119243,1,-0.2871555774958499,0.4071040430483271,0.2914664608105292
149,ElecLoadShapes,39820,6,,,0.5108169401785537,0.5286170080309788,0.5251604967492701,0.5448537445399871,0.5250947772735257,0.5416256613327534,0.9350643251509432,0.6971390497547632,0.687479986315647,0.6635661936433219,0.28087680844102714,0.1712142692287078,0.7923903231325121,0.8952144032248542,-0.866447810192392,-0.6003421588851309,0.2962069034995858,0.2962069034995858,0.4042563721866141,0.2962069034995858,0.6029975798708347,0.6141959346820457,0.2962069034995858,0.7197896248050067,0.5625251200642214,0.20422875630003062,0.19327007451109912,0.6288629241050596,0.29893072167070917,0.2288731403417095,0.32736230426339885,0.359296208887076,0.34449528710632926,0.7273636450303831,0.6739817810803875,1,-0.6003421588851309,0.3401902113683008,0.6971390497547632
150,ElecLoadShapes,39820,7,,,0.4363038891953632,0.5286170080309788,0.44994644202984385,0.4674826125374618,0.4486974168412852,0.470435628082499,0.6776433777235089,0.9350643251509432,0.6877635347335403,0.687479986315647,0.37039658845250223,0.28087680844102714,0.7404758309487257,0.7923903231325121,-0.7241735191620637,-0.866447810192392,0.27268378172571334,0.27268378172571334,0.3653006410669501,0.27268378172571334,0.5670544744800315,0.579597728161231,0.27268378172571334,0.6974158123836229,0.573176977306489,0.20238994342216035,0.19775979780982358,0.636785774314262,0.2950816692080299,0.22866893501184687,0.3117350408972881,0.36440296175737297,0.33119476586939095,0.7545328155510315,0.6542934464468251,1,-0.866447810192392,0.2856326422238757,0.9350643251509432
151,ElecLoadShapes,39820,8,,,0.34546392214208327,0.45325595954186215,0.3571590775304603,0.3704235806861384,0.35457038802995866,0.3815708616006528,0.623682457123904,0.6776433777235089,0.6757749737665101,0.6877635347335403,0.37546175964602574,0.37039658845250223,0.7326381129711712,0.7404758309487257,-0.48388025797501144,-0.7241735191620637,0.24864094464979455,0.24864094464979455,0.3233864923854862,0.24864094464979455,0.5299982772539052,0.5509684868468826,0.24864094464979455,0.6775857649774336,0.5841760942183362,0.19989158214912078,0.20184083282426343,0.6526998120240296,0.2927930463239963,0.22731803983627696,0.29513691108008977,0.3716749689344084,0.3172875541843929,0.7692729248760994,0.6406802834275035,1,-0.7241735191620636,0.2647345879045593,0.6776433777235089
152,ElecLoadShapes,39820,9,,,0.2291368336813596,0.3598765359289982,0.23702093267874422,0.2433488170631046,0.23337981339679806,0.2633112276945027,0.5600617568412432,0.623682457123904,0.6562657612577403,0.6757749737665101,0.3237150828178683,0.37546175964602574,0.7039390214730706,0.7326381129711712,-0.40329684242310837,-0.48388025797501144,0.22685972337483623,0.22685972337483623,0.2834370241306842,0.22685972337483623,0.4973811019106845,0.5227033468495954,0.22685972337483623,0.6600686231043054,0.5927329106439071,0.19822609202297825,0.20649497836783706,0.6607609449654931,0.2902448819632327,0.2267459590268361,0.2805504801909125,0.3791676853549108,0.3036906914555816,0.7923601143101464,0.6201740569474699,1,-0.4838802579750114,0.23598733923090004,0.623682457123904
153,ElecLoadShapes,39820,10,,,0.16506325340045372,0.23847779731705174,0.1705360624399734,0.1732178667210955,0.16691091255015603,0.19525781446131485,0.5712507814999516,0.5600617568412432,0.6364625516967116,0.6562657612577403,0.3331169376745665,0.3237150828178683,0.6693942293412204,0.7039390214730706,-0.42237821125268216,-0.40329684242310837,0.20308346177115433,0.20308346177115433,0.22768779177273074,0.20308346177115433,0.4618687801165974,0.5022843666774748,0.20308346177115433,0.5725934066944415,0.46562358435001244,0.19184002507530304,0.20447249792296548,0.592975742110979,0.2858052949179245,0.22325050196407686,0.2632186842719845,0.35962049256551687,0.2645545136802001,0.6607481033944583,0.5504250555973748,1,-0.40329684242310837,0.23337251732760675,0.5600617568412432
154,ElecLoadShapes,39820,11,,,0.1237293820044786,0.171232749519731,0.1276601425901052,0.1284421614276977,0.12437034404779429,0.1498224829129262,0.5363012231024565,0.5712507814999516,0.6468849142477433,0.6364625516967116,0.3810777662975637,0.3331169376745665,0.6333830559671112,0.6693942293412204,-0.47032743018375456,-0.42237821125268216,0.1799341374501389,0.1799341374501389,0.17930375281155958,0.1799341374501389,0.4262155849674821,0.482235623122422,0.1799341374501389,0.49528369673993683,0.3518050170179831,0.18382625100524666,0.20187952853797209,0.5226398251033701,0.28365841699503375,0.22035411815244538,0.24710286782214083,0.34933629495512925,0.22830468180022365,0.5369669320466588,0.4801899209160177,1,-0.4223782112526821,0.2528919390019521,0.5712507814999516
155,ElecLoadShapes,39820,12,,,0.0877242281655374,0.1279274788447968,0.09038126455518601,0.0900046883543639,0.08764006118713911,0.10891726992704504,0.5007000478439406,0.5363012231024565,0.6521907105012054,0.6468849142477433,0.49100604606046083,0.3810777662975637,0.6425643268427564,0.6333830559671112,-0.4615731890231078,-0.47032743018375456,0.16016366974594234,0.16016366974594234,0.13301309662611518,0.16016366974594234,0.3950401443718369,0.4611294559328903,0.16016366974594234,0.42285259552236126,0.2496504204703127,0.17746553451577704,0.20008884890254447,0.46103934575868033,0.2813830830445571,0.21714837946457155,0.2301539375296713,0.3340627225069585,0.19413301653937015,0.4227763219217656,0.4181066553128172,1,-0.4703274301837545,0.3133972800010012,0.5363012231024594
156,ElecLoadShapes,39820,13,,,0.0877242281655374,0.09036187932330426,0.09038126455518601,0.0900046883543639,0.08764006118713911,0.10891726992704504,0.40470103407486546,0.5007000478439406,0.6478264893462449,0.6521907105012054,0.6325086679010281,0.49100604606046083,0.6278676906989501,0.6425643268427564,-0.5900981464938425,-0.4615731890231078,0.17017879908278682,0.17017879908278682,0.13813985629323694,0.17017879908278682,0.4157599159673879,0.49519081701979,0.17017879908278682,0.41695772284883525,0.18310088107092184,0.16938359655231536,0.19610488980466173,0.3982827420978686,0.2743854001976707,0.21536694736067435,0.2205697889512112,0.32572253004107066,0.1785608184215404,0.33563337207071525,0.37341790921316065,1,-0.46157318902310773,0.3508430317466299,0.5007000478439406
157,ElecLoadShapes,39820,14,,,0.11115774016993632,0.09036187932330426,0.1146339671523548,0.1149494326920078,0.1115063330921893,0.13570039996195893,0.37902380749711617,0.40470103407486546,0.6458623316617943,0.6478264893462449,0.7829779435761492,0.6325086679010281,0.6271539391127399,0.6278676906989501,-0.6917231708597091,-0.5900981464938425,0.1810618055560712,0.1810618055560712,0.14644996957824177,0.1810618055560712,0.4354193404460242,0.5254340900192204,0.1810618055560712,0.41109209213563586,0.12944747339002702,0.16167311067632836,0.19231466184673196,0.33862178683012456,0.26820746038575755,0.21435351972005387,0.21260005418988098,0.3201678956402753,0.16386969933330242,0.2548105913956955,0.33324190737622245,1,-0.5900981464938424,0.3877361508182961,0.40470103407486546
