,ID,Date,Hour,Data,Primary Key,ISO NEW ENGLAND_SH,MISO_SH,PJM INTERCONNECTION _SH,NEW YORK INDEPENDENT SYSTEM OPERATOR_SH,DUKE ENERGY CAROLINAS_SH,FLORIDA POWER LIGHT COMPANY_SH,ISO NEW ENGLAND_WH,PJM INTERCONNECTION _WH,NEW YORK INDEPENDENT SYSTEM OPERATOR_WH,EASTERN_WH,CENTRAL_WH,EASTERN_HDV,CENTRAL_HDV,EASTERN_LDVU,CENTRAL_LDVU,EASTERN_LDVM_CHARGING,EASTERN_LDVM,EASTERN_LDVM_DISCHARGING,CENTRAL_LDVM_DISCHARGING,ERCOT_AEN_SH,ERCOT_CPS_SH,ERCOT_Houston_SH,ERCOT_LCRA_SH,ERCOT_North_SH,ERCOT_RAYBURN_SH,ERCOT_South_SH,ERCOT_West_SH,CA_SH,OR_SH,WA_SH,NV_SH,ID_SH,MT_SH,WY_SH,UT_SH,CO_SH,AZ_SH,NM_SH,WECC_EV_Flat,WECC_EV_LDVUse,WECC_EV_LDVChar,WECC_WH
3673,ElecLoadShapes,39967,2,,,0.123692284,0,0,0.097943907,0,0,0.112201522,0.09018759,0.112826512,0.070151545,0.096274924,1,0.616566283,1,0.004404759,0.238808593,1,-0.006102595,-0.020039516,0,0,0,0,0,0,0,0,0.152254928,0.046206527,0.037942379,0.02068667,0.060502782,0.12488801,0.153727704,0.059422952,0.148403445,0.006768242,0.011757025,1,-0.020039516,0.580554695,0.096274924
3674,ElecLoadShapes,39967,3,,,0.107536357,0,0,0.10537715,0,0,0.118413192,0.094785389,0.11912491,0.113005627,0.070151545,1,0.623539689,1,0.005964197,0.171046418,1,-0.074353111,-0.006102595,0,0,0,0,7.99E-06,0,0,0,0.163772236,0.051997078,0.04747644,0.024480553,0.066754137,0.133390885,0.158697774,0.072935073,0.150588121,0.00874582,0.015447746,1,-0.006102595,0.489724502,0.070151545
3675,ElecLoadShapes,39967,4,,,0.091508647,0,0,0.112810393,0,0,0.152753207,0.120603797,0.153826725,0.166132947,0.113005627,1,0.664907388,1,0.014187455,0.147545284,1,-0.287155577,-0.074353111,0,0,0,0,4.98E-06,0,0,0,0.170289867,0.056786846,0.054565938,0.026635784,0.070752973,0.136910746,0.156060269,0.072500608,0.149888394,0.010247022,0.018992035,1,-0.074353111,0.413635077,0.113005627
3676,ElecLoadShapes,39967,5,,,0.076349322,0,0,0.120389385,0,0,0.230929277,0.183911949,0.232405431,0.311534499,0.166132947,1,0.700910632,1,0.046042864,0.116804675,1,-0.600342159,-0.287155577,0,0,0,0,4.34E-06,0,0,0,0.177519504,0.061872945,0.061685967,0.02870237,0.074491301,0.140258991,0.153717755,0.072539006,0.148507694,0.011652951,0.023371365,1,-0.287155577,0.348498299,0.166132947
3677,ElecLoadShapes,39967,6,,,0.064958823,0,0,0.098381156,0,0,0.445791839,0.371360665,0.446779911,0.488791896,0.311534499,1,0.74212502,1,0.171214269,0.104394457,1,-0.86644781,-0.600342159,0,0,0,0,4.34E-06,0,0,9.98E-05,0.184834187,0.067136103,0.068837529,0.030450113,0.078912376,0.144224497,0.152045984,0.072365839,0.147942958,0.013328329,0.035860151,1,-0.600342159,0.293216608,0.311534499
3678,ElecLoadShapes,39967,7,,,0.053700913,0,0,0.077101677,0,0,0.602637081,0.512378689,0.60293246,0.455782513,0.488791896,1,0.754179875,1,0.280876808,0.11472178,1,-0.724173519,-0.86644781,0,0,0,0,0,0,0,0,0.135131202,0.051757478,0.042205791,0.023012748,0.058740558,0.122525929,0.13880664,0.055714225,0.131007878,0.004889625,0.021066395,1,-0.86644781,0.266193023,0.488791896
3679,ElecLoadShapes,39967,8,,,0.042855825,0,0,0.056988196,0,0,0.582333414,0.490885748,0.583083151,0.430252047,0.455782513,1,0.749978198,1,0.370396588,0.184337812,1,-0.483880258,-0.724173519,0,0,0,0,0,0,0,0,0.09051317,0.037707023,0.019495988,0.015906553,0.040756913,0.102860599,0.127060285,0.0403782,0.114285687,0.000998716,0.013537413,1,-0.724173519,0.241806563,0.455782513
3680,ElecLoadShapes,39967,9,,,0.03605413,0,0,0.04226746,0,0,0.553589854,0.462810882,0.554726995,0.353701741,0.430252047,1,0.767841973,1,0.37546176,0.19391593,1,-0.403296842,-0.483880258,0,0,0,0,0,0,0,0,0.050895736,0.025416273,0.009179522,0.009518051,0.026822042,0.084619785,0.115863229,0.026135466,0.099262016,0,0.008378897,1,-0.483880258,0.239159596,0.430252047
3681,ElecLoadShapes,39967,10,,,0.029292584,0,0,0.027838223,0,0,0.5539106,0.463033698,0.555052393,0.293521109,0.353701741,1,0.779922461,1,0.323715083,0.248409188,1,-0.422378211,-0.403296842,0,0,0,0,0,0,0,0,0.029124337,0.011644975,0.003907133,0.003202592,0.016327566,0.066965629,0.096531537,0.006813116,0.07693925,0,0.002855028,1,-0.403296842,0.263807482,0.353701741
3682,ElecLoadShapes,39967,11,,,0.023096039,0,0,0.019821981,0,0,0.484180994,0.396938573,0.486033043,0.259179139,0.293521109,1,0.784730128,1,0.333116938,0.286638624,1,-0.47032743,-0.422378211,0,0,0,0,0,0,0,0,0.016326494,0.002813262,0.000748774,0.001369459,0.008589599,0.050982309,0.079364492,0.003665543,0.057025587,0,0.000431986,1,-0.422378211,0.327640648,0.293521109
3683,ElecLoadShapes,39967,12,,,0.020741818,0,0,0.017052734,0,0,0.449246631,0.364382622,0.45139747,0.22513069,0.259179139,1,0.775109193,1,0.381077766,0.303009203,1,-0.461573189,-0.47032743,0,0,0,0,0,0,0,0,0.00911137,4.13E-05,0.00025899,0.000533822,0.003940405,0.035987434,0.063276582,0.00282714,0.039462762,0,6.55E-05,1,-0.47032743,0.364390478,0.259179139
3684,ElecLoadShapes,39967,13,,,0.018455915,0,0,0.014123162,0,0,0.420653783,0.339883428,0.422816634,0.184331256,0.22513069,1,0.755007663,1,0.491006046,0.370313523,1,-0.590098146,-0.461573189,0,0,0,0,0,0,0,0,0.008570263,0,0.000117625,0.00026694,0.00215074,0.026145218,0.051312105,0.00257542,0.028129715,0,0,1,-0.461573189,0.400352073,0.22513069
3685,ElecLoadShapes,39967,14,,,0.016145064,0,0,0.011383064,0,0,0.372076083,0.296734856,0.374425226,0.183450693,0.184331256,1,0.745282241,1,0.632508668,0.486044945,1,-0.691723171,-0.590098146,0,0,0,0,0,0,0,0,0.009224211,0,4.26E-05,2.67E-05,0.001069362,0.018843498,0.040742477,0.002332269,0.017920533,0,0,1,-0.590098146,0.352047473,0.184331256
3686,ElecLoadShapes,39967,15,,,0.024922333,0,0,0.009823541,0,0,0.381450008,0.305930453,0.383650274,0.195191537,0.183450693,1,0.739811465,1,0.782977944,0.446525342,1,-0.821525173,-0.691723171,0,0,0,0,0,0,0,0,0.009788534,0,0,0,0.000507644,0.013117596,0.031573039,0.002118211,0.011863192,0,0,1,-0.691723171,0.234246615,0.183450693
3687,ElecLoadShapes,39967,16,,,0.034704282,0,0,0.008380617,0,0,0.364272658,0.291429703,0.366457998,0.202236044,0.195191537,1,0.727771575,1,0.995495498,0.450386889,1,-1,-0.821525173,0,0,0,0,0,0,0,0,0.01663769,0,0,2.67E-05,0.000443771,0.010587151,0.02995939,0.002183778,0.011320411,0,0,1,-0.821525173,0.282264859,0.195191537
3688,ElecLoadShapes,39967,17,,,0.044929165,0,0,0.007185468,0,0,0.392161409,0.318662819,0.39397238,0.245383647,0.202236044,1,0.72600213,1,1,0.507527129,1,-0.714574945,-1,0,0,0,0,0,0,0,0,0.02354653,0,0,0.000258439,0.000379089,0.008298195,0.028490374,0.002287635,0.010913514,0,0,1,-1,0.316864479,0.202236044
3689,ElecLoadShapes,39967,18,,,0.056366288,0,0,0.009692366,0,0,0.419830661,0.346603288,0.421185768,0.320918369,0.245383647,1,0.761450585,1,0.921887019,0.558830574,1,-0.461361638,-0.714574945,0,0,0,0,0,0,0,0,0.031666621,0,0,0.000525121,0.000327871,0.006071516,0.026759319,0.002354587,0.010678402,0,0,1,-0.714574945,0.338305057,0.245383647
3690,ElecLoadShapes,39967,19,,,0.068155364,0,0,0.012957163,0,0,0.479930131,0.40319158,0.480547754,0.364823256,0.320918369,1,0.838107772,1,0.71752606,0.477753799,1,-0.249400987,-0.461361638,0,0,0,0,0,0,0,0,0.036458186,0.000359416,4.14E-05,0.001150444,0.00084575,0.014944246,0.042524367,0.003702424,0.020307686,0,0,1,-0.461361638,0.550843934,0.320918369
3691,ElecLoadShapes,39967,20,,,0.08098459,0,0,0.017052734,0,0,0.450711247,0.38197097,0.451083693,0.34999457,0.364823256,1,0.880904379,1,0.522156653,0.466046828,1,-0.22676101,-0.249400987,0,0,0,0,0,0,0,0,0.044518832,0.003594668,0.000521316,0.002383014,0.003369843,0.030071238,0.060899349,0.007749691,0.036438816,0,0.000418524,1,-0.249400987,0.994542783,0.364823256
3692,ElecLoadShapes,39967,21,,,0.086404381,0,0,0.028421223,0,0,0.451302503,0.389044507,0.451033334,0.279725616,0.34999457,1,0.827106972,1,0.346802989,0.432998019,1,-0.16196955,-0.22676101,0,0,0,0,0,0,0,0,0.061339291,0.00804725,0.001341438,0.004327772,0.007326913,0.049292515,0.081318842,0.017081619,0.056528016,0,0.00134285,1,-0.22676101,0.986170831,0.34999457
3693,ElecLoadShapes,39967,22,,,0.092191666,0,0,0.040809961,0,0,0.404616437,0.35084741,0.404067481,0.201649002,0.279725616,1,0.73775758,1,0.186202796,0.390598422,1,-0.063165482,-0.16196955,0,0,0,0,0,0,0,0,0.088864026,0.009915183,0.002415756,0.005878597,0.009636422,0.058659895,0.087916551,0.02474221,0.066824745,0.000308376,0.001824535,1,-0.16196955,0.937034897,0.279725616
3694,ElecLoadShapes,39967,23,,,0.098259184,0,0,0.053781699,0,0,0.299188085,0.258537759,0.298866916,0.159969004,0.201649002,1,0.687235517,1,0.104788056,0.337410778,1,-0.028420546,-0.063165482,0,0,0,0,0,0,0,0,0.117894226,0.013861776,0.006143415,0.007925015,0.013474619,0.06831745,0.094846068,0.033491028,0.07770314,0.00126646,0.002386147,1,-0.063165482,0.862972097,0.201649002
3695,ElecLoadShapes,39967,24,,,0.101226811,0,0,0.060631942,0,0,0.234542511,0.201242113,0.234441883,0.12181126,0.159969004,1,0.659258556,1,0.028028572,0.411384226,1,-0.018282435,-0.028420546,0,0,0,0,0,0,0,0,0.150193692,0.021825387,0.012402637,0.011071167,0.018611053,0.078579078,0.102144522,0.042710098,0.089135846,0.002677703,0.003372281,1,-0.028420546,0.780452885,0.159969004
3696,ElecLoadShapes,39968,1,,,0.104643848,0,0.007059588,0.067627936,0.006739683,0.00932135,0.145734646,0.120957474,0.146133375,0.096274924,0.12181126,1,0.638949517,1,0.004404759,0.326974034,1,-0.020039516,-0.018282435,0,0,0,0,0,0,0,0,0.166801842,0.024837439,0.017701078,0.015533769,0.021857611,0.085946146,0.109087648,0.051787518,0.094839384,0.003736729,0.006507488,1,-0.018282435,0.683759625,0.12181126
3697,ElecLoadShapes,39968,2,,,0.108073673,0.006994525,0.007059588,0.075352678,0.006739683,0.00932135,0.112201522,0.09018759,0.112826512,0.070151545,0.096274924,1,0.623854463,1,0.004404759,0.247127148,1,-0.006102595,-0.020039516,0,0,0,0,0,0,0,0,0.184284764,0.029756692,0.023574818,0.020150328,0.025497032,0.093551359,0.117587971,0.062307815,0.100525242,0.004946331,0.009961732,1,-0.020039516,0.580554695,0.096274924
3698,ElecLoadShapes,39968,3,,,0.08651382,0.006994525,0.014504267,0.078559175,0.013874353,0.018937943,0.118413192,0.094785389,0.11912491,0.113005627,0.070151545,1,0.641966624,1,0.005964197,0.182760423,1,-0.074353111,-0.006102595,0,0,0,0,0,0,0,0,0.20217196,0.03467265,0.029843088,0.024984239,0.029057187,0.101505963,0.125395588,0.072427677,0.106660905,0.006392503,0.014303346,1,-0.006102595,0.489724502,0.070151545
3699,ElecLoadShapes,39968,4,,,0.066386217,0.014388084,0.014504267,0.081911422,0.013874353,0.018937943,0.152753207,0.120603797,0.153826725,0.166132947,0.113005627,1,0.683410443,1,0.014187455,0.167060525,1,-0.287155577,-0.074353111,0,0,0,0,0,0,0,0,0.220748796,0.04022617,0.036933475,0.027715922,0.034155077,0.105724244,0.128876151,0.078788135,0.109909925,0.008221076,0.017904728,1,-0.074353111,0.413635077,0.113005627
3700,ElecLoadShapes,39968,5,,,0.047081184,0.014388084,0.014504267,0.085263669,0.013874353,0.018937943,0.230929277,0.183911949,0.232405431,0.311534499,0.166132947,1,0.720595581,1,0.046042864,0.135162295,1,-0.600342159,-0.287155577,0,0,0,0,0,0,0,0,0.238406042,0.047914148,0.045497931,0.030387518,0.041788398,0.110730671,0.132296998,0.084966329,0.113952351,0.010626565,0.02209217,1,-0.287155577,0.348498299,0.166132947
3701,ElecLoadShapes,39968,6,,,0.032352489,0.014388084,0.007059588,0.069376934,0.006739683,0.00932135,0.445791839,0.371360665,0.446779911,0.488791896,0.311534499,1,0.75147331,1,0.171214269,0.119722139,1,-0.86644781,-0.600342159,0,0,0,0,0,0,0,0,0.260195616,0.056290269,0.054756412,0.033294402,0.051097033,0.115148638,0.136232443,0.091768185,0.117279892,0.013313798,0.026472435,1,-0.600342159,0.293216608,0.311534499
3702,ElecLoadShapes,39968,7,,,0.018359266,0.006994525,0.007059588,0.053927449,0.006739683,0.00932135,0.602637081,0.512378689,0.60293246,0.455782513,0.488791896,1,0.777640126,1,0.280876808,0.115896201,1,-0.724173519,-0.86644781,0,0,0,0,0,0,0,0,0.211993625,0.042007869,0.030596342,0.028512109,0.030826897,0.086380976,0.110243958,0.067850498,0.091676318,0.00338675,0.015331288,1,-0.86644781,0.266193023,0.488791896
3703,ElecLoadShapes,39968,8,,,0.006521785,0.006994525,0.007059588,0.038769463,0.006739683,0.00932135,0.582333414,0.490885748,0.583083151,0.430252047,0.455782513,1,0.792400731,1,0.370396588,0.18655673,1,-0.483880258,-0.724173519,0,0,0,0,0,0,0,0,0.168960205,0.029074302,0.010823927,0.023776398,0.018592336,0.060527003,0.087162823,0.045905137,0.067869587,0,0.00660976,1,-0.724173519,0.241806563,0.455782513
3704,ElecLoadShapes,39968,9,,,0.006084468,0.006994525,0,0.025068976,0,0,0.553589854,0.462810882,0.554726995,0.353701741,0.430252047,1,0.801902305,1,0.37546176,0.17262284,1,-0.403296842,-0.483880258,0,0,0,0,0,0,0,0,0.128796374,0.022607711,0.002875482,0.019533466,0.010022006,0.037620678,0.065532053,0.02802576,0.046780861,0,0.000767506,1,-0.483880258,0.239159596,0.430252047
3705,ElecLoadShapes,39968,10,,,0.005646391,0,0,0.011703714,0,0,0.5539106,0.463033698,0.555052393,0.293521109,0.353701741,1,0.813964947,1,0.323715083,0.197733248,1,-0.422378211,-0.403296842,0,0,0,0,0,0,0,0,0.085133749,0.014033927,0.000459408,0.012916291,0.005175988,0.021538523,0.045862296,0.010360603,0.027152571,0,4.52E-05,1,-0.403296842,0.263807482,0.353701741
3706,ElecLoadShapes,39968,11,,,0.00529724,0,0,0.004634846,0,0,0.484180994,0.396938573,0.486033043,0.259179139,0.293521109,1,0.800956184,1,0.333116938,0.280720187,1,-0.47032743,-0.422378211,0,0,0,0,0,0,0,0,0.054153003,0.007276996,0.000191669,0.00740395,0.00225549,0.009082177,0.027809233,0.002760092,0.01256633,0,0,1,-0.422378211,0.327640648,0.293521109
3707,ElecLoadShapes,39968,12,,,0.004974883,0,0,0.003250222,0,0,0.449246631,0.364382622,0.45139747,0.22513069,0.259179139,1,0.804636011,1,0.381077766,0.30831971,1,-0.461573189,-0.47032743,0,0,0,0,0,0,0,0,0.033909155,0.002610588,0.00016334,0.003188649,0.000736629,0.004736351,0.011556597,0.002265415,0.007074076,0,0,1,-0.47032743,0.364390478,0.259179139
3708,ElecLoadShapes,39968,13,,,0.00470569,0,0,0.002259123,0,0,0.420653783,0.339883428,0.422816634,0.184331256,0.22513069,1,0.806069554,1,0.491006046,0.347045033,1,-0.590098146,-0.461573189,0,0,0,0,0,0,0,0,0.023950105,0.001497036,8.11E-05,0.00190982,0.00041708,0.003750177,0.002841209,0.002118211,0.005941991,0,0,1,-0.461573189,0.400352073,0.22513069
3709,ElecLoadShapes,39968,14,,,0.004579383,0,0,0.001544949,0,0,0.372076083,0.296734856,0.374425226,0.183450693,0.184331256,1,0.798965012,1,0.632508668,0.391199155,1,-0.691723171,-0.590098146,0,0,0,0,0,0,0,0,0.015993376,0.00080604,7.20E-06,0.001372011,0.000204091,0.003013688,0.001455762,0.002008948,0.005220754,0,0,1,-0.590098146,0.352047473,0.184331256
3710,ElecLoadShapes,39968,15,,,0.014167774,0,0,0.001011504,0,0,0.381450008,0.305930453,0.383650274,0.195191537,0.183450693,1,0.772028595,1,0.782977944,0.300543862,1,-0.821525173,-0.691723171,0,0,0,0,0,0,0,0,0.009839264,0.000750308,0,0.00085582,5.26E-05,0.002363286,0.001016168,0.001867232,0.004483895,0,0,1,-0.691723171,0.234246615,0.183450693
3711,ElecLoadShapes,39968,16,,,0.026166628,0,0,0.000670449,0,0,0.364272658,0.291429703,0.366457998,0.202236044,0.195191537,1,0.730754469,1,0.995495498,0.350010128,1,-1,-0.821525173,0,0,0,0,0,0,0,0,0.012870736,0.00088104,0,0.000874535,8.03E-05,0.002372291,0.001030671,0.001987201,0.005104534,0,0,1,-0.821525173,0.282264859,0.195191537
3712,ElecLoadShapes,39968,17,,,0.038717077,0,0,0.00042559,0,0,0.392161409,0.318662819,0.39397238,0.245383647,0.202236044,1,0.731953534,1,1,0.445045289,1,-0.714574945,-1,0,0,0,0,0,0,0,0,0.015677953,0.001075298,0,0.00091837,0.000113712,0.00237834,0.00103547,0.002074288,0.00569131,0,0,1,-1,0.316864479,0.202236044
3713,ElecLoadShapes,39968,18,,,0.05012927,0,0,0.001661548,0,0,0.419830661,0.346603288,0.421185768,0.320918369,0.245383647,1,0.760634261,1,0.921887019,0.495787554,1,-0.461361638,-0.714574945,0,0,0,0,0,0,0,0,0.018629449,0.001447048,0,0.000937465,0.000143081,0.002452245,0.001037284,0.002161869,0.006303119,0,0,1,-0.714574945,0.338305057,0.245383647
3714,ElecLoadShapes,39968,19,,,0.061785109,0,0,0.004445371,0,0,0.479930131,0.40319158,0.480547754,0.364823256,0.320918369,1,0.80517117,1,0.71752606,0.731195909,1,-0.249400987,-0.461361638,0,0,0,0,0,0,0,0,0.036959287,0.003433766,0,0.001706526,0.000439429,0.005812119,0.003001094,0.003247538,0.010309666,0,0,1,-0.461361638,0.550843934,0.320918369
3715,ElecLoadShapes,39968,20,,,0.074213007,0,0.014504267,0.012578213,0.013874353,0.018937943,0.450711247,0.38197097,0.451083693,0.34999457,0.364823256,1,0.838692819,1,0.522156653,0.627422761,1,-0.22676101,-0.249400987,0,0,0,0,0,0,0,0,0.064399321,0.007155833,2.36E-06,0.002595496,0.001381005,0.012702423,0.007501194,0.005334602,0.017119607,0,5.42E-05,1,-0.249400987,0.994542783,0.364823256
3716,ElecLoadShapes,39968,21,,,0.076927597,0.014388084,0.022354249,0.021716729,0.021423679,0.028871188,0.451302503,0.389044507,0.451033334,0.279725616,0.34999457,1,0.783285993,1,0.346802989,0.577001725,1,-0.16196955,-0.22676101,0,0,0,0,0,0,0,0,0.109803128,0.013249227,0.000508222,0.004652551,0.004995936,0.028159458,0.022072497,0.010635232,0.028688897,0,0.00064343,1,-0.22676101,0.986170831,0.34999457
3717,ElecLoadShapes,39968,22,,,0.080107787,0.022200676,0.030629957,0.032064969,0.029407947,0.039141688,0.404616437,0.35084741,0.404067481,0.201649002,0.279725616,1,0.703765343,1,0.186202796,0.563674736,1,-0.063165482,-0.16196955,0,0,0,0,0,0,0,0,0.144111221,0.023756602,0.001198268,0.007766482,0.00714578,0.036475788,0.027454968,0.014555706,0.032771739,0,0.000827677,1,-0.16196955,0.937034897,0.279725616
3718,ElecLoadShapes,39968,23,,,0.083105526,0.030452685,0.030629957,0.044162208,0.029407947,0.039141688,0.299188085,0.258537759,0.298866916,0.159969004,0.201649002,1,0.662262814,1,0.104788056,0.434524368,1,-0.028420546,-0.063165482,0,0,0,0,0,0,0,0,0.183052527,0.035889446,0.004464089,0.011079916,0.009755007,0.045529158,0.033298204,0.019250003,0.037344243,0.000231307,0.001296092,1,-0.063165482,0.862972097,0.201649002
3719,ElecLoadShapes,39968,24,,,0.087361158,0.030452685,0.03935199,0.046639956,0.03784799,0.049769346,0.234542511,0.201242113,0.234441883,0.12181126,0.159969004,1,0.624501044,1,0.028028572,0.368794713,1,-0.018282435,-0.028420546,0,0,0,0,0,0,0,0,0.2252245,0.051242179,0.013448169,0.014732291,0.014441414,0.055263762,0.039245032,0.025928786,0.04186432,0.00105792,0.003085846,1,-0.028420546,0.780452885,0.159969004
3720,ElecLoadShapes,39969,1,,,0.091392086,0.03916482,0.03935199,0.049554953,0.03784799,0.049769346,0.145734646,0.120957474,0.146133375,0.096274924,0.12181126,1,0.592961571,1,0.004404759,0.690069792,1,-0.020039516,-0.018282435,0,0,0,0,0,0,0,0,0.239679055,0.061847721,0.017557867,0.022020943,0.018141071,0.063459058,0.045798141,0.029584139,0.048398954,0.002245313,0.004873778,1,-0.018282435,0.683759625,0.12181126
3721,ElecLoadShapes,39969,2,,,0.09561194,0.03916482,0.05821794,0.0523242,0.05618096,0.072172573,0.112201522,0.09018759,0.112826512,0.070151545,0.096274924,1,0.578527097,1,0.004404759,0.385688261,1,-0.006102595,-0.020039516,0,0,0,0,0,0,0,0,0.255485871,0.072958433,0.027702147,0.030233227,0.021967072,0.072383256,0.052754985,0.032973446,0.055138544,0.003827671,0.006730471,1,-0.020039516,0.580554695,0.096274924
3722,ElecLoadShapes,39969,3,,,0.069647029,0.058053368,0.05821794,0.0529072,0.05618096,0.072172573,0.118413192,0.094785389,0.11912491,0.113005627,0.070151545,1,0.588924791,1,0.005964197,0.236016236,1,-0.074353111,-0.006102595,0,0,0,0,0,0,0,0,0.277517298,0.084585886,0.039050166,0.039685877,0.026090304,0.081560258,0.060159526,0.036897925,0.062404988,0.005787594,0.008704782,1,-0.006102595,0.489724502,0.070151545
3723,ElecLoadShapes,39969,4,,,0.045547751,0.058053368,0.030629957,0.054218948,0.029407947,0.039141688,0.152753207,0.120603797,0.153826725,0.166132947,0.113005627,1,0.636728009,1,0.014187455,0.172900913,1,-0.287155577,-0.074353111,0,0,0,0,0,0,0,0,0.285375648,0.087777261,0.047422274,0.044039448,0.029090679,0.088519028,0.064390366,0.044694827,0.066084346,0.006858865,0.010048442,1,-0.074353111,0.413635077,0.113005627
3724,ElecLoadShapes,39969,5,,,0.023014607,0.030452685,0.007059588,0.055239197,0.006739683,0.00932135,0.230929277,0.183911949,0.232405431,0.311534499,0.166132947,1,0.643592295,1,0.046042864,0.143459363,1,-0.600342159,-0.287155577,0,0,0,0,0,0,0,0,0.295283767,0.091770279,0.056529868,0.048578376,0.032599055,0.096042669,0.068757994,0.053070024,0.069746236,0.008245623,0.011538687,1,-0.287155577,0.348498299,0.166132947
3725,ElecLoadShapes,39969,6,,,0.00417901,0.006994525,0,0.038623713,0,0,0.445791839,0.371360665,0.446779911,0.488791896,0.311534499,1,0.647802611,1,0.171214269,0.13472088,1,-0.86644781,-0.600342159,0,0,0,0,0,0,0,0,0.304168671,0.095333597,0.066631324,0.053638404,0.041951487,0.103919056,0.073622231,0.06177568,0.073555778,0.009647483,0.015505098,1,-0.600342159,0.293216608,0.311534499
3726,ElecLoadShapes,39969,7,,,0.001822554,0,0,0.022882728,0,0,0.602637081,0.512378689,0.60293246,0.455782513,0.488791896,1,0.661155768,1,0.280876808,0.133106466,1,-0.724173519,-0.86644781,0,0,0,0,0,0,0,0,0.259255015,0.085587268,0.05326494,0.049643026,0.02739591,0.084162913,0.056805668,0.03835957,0.046915064,0.006548891,0.007006344,1,-0.86644781,0.266193023,0.488791896
3727,ElecLoadShapes,39969,8,,,0.001316364,0,0,0.008788717,0,0,0.582333414,0.490885748,0.583083151,0.430252047,0.455782513,1,0.690240084,1,0.370396588,0.256963993,1,-0.483880258,-0.724173519,0,0,0,0,0,0,0,0,0.217039228,0.07659627,0.04159785,0.04595609,0.020264998,0.065939168,0.041410239,0.018847813,0.024921813,0.005094525,0.002122333,1,-0.724173519,0.241806563,0.455782513
3728,ElecLoadShapes,39969,9,,,0.001136554,0,0,0.000945917,0,0,0.553589854,0.462810882,0.554726995,0.353701741,0.430252047,1,0.730414945,1,0.37546176,0.199026377,1,-0.403296842,-0.483880258,0,0,0,0,0,0,0,0,0.17740715,0.068563369,0.03209626,0.042243811,0.0146211,0.049351431,0.02701263,0.006251105,0.013871518,0.00360532,0.00030967,1,-0.483880258,0.239159596,0.430252047
3729,ElecLoadShapes,39969,10,,,0.001044549,0,0,0.000424132,0,0,0.5539106,0.463033698,0.555052393,0.293521109,0.353701741,1,0.74723545,1,0.323715083,0.227075632,1,-0.422378211,-0.403296842,0,0,0,0,0,0,0,0,0.133105137,0.054336924,0.018453371,0.033091459,0.01018486,0.034617886,0.016516107,0.004735381,0.009476357,0.001587503,0,1,-0.403296842,0.263807482,0.353701741
3730,ElecLoadShapes,39969,11,,,0.000956947,0,0,0.000269637,0,0,0.484180994,0.396938573,0.486033043,0.259179139,0.293521109,1,0.75663441,1,0.333116938,0.237814235,1,-0.47032743,-0.422378211,0,0,0,0,0,0,0,0,0.094333954,0.041084261,0.007353216,0.024485755,0.006667887,0.021291984,0.009098442,0.003454909,0.00669942,0.000520748,0,1,-0.422378211,0.327640648,0.293521109
3731,ElecLoadShapes,39969,12,,,0.001005588,0,0,0.000193847,0,0,0.449246631,0.364382622,0.45139747,0.22513069,0.259179139,1,0.764335152,1,0.381077766,0.273392997,1,-0.461573189,-0.47032743,0,0,0,0,0,0,0,0,0.066204618,0.029554453,0.003246786,0.017053146,0.004072887,0.013351581,0.005242085,0.002552711,0.004402364,0,0,1,-0.47032743,0.364390478,0.259179139
3732,ElecLoadShapes,39969,13,,,0.001092433,0,0,0.000160325,0,0,0.420653783,0.339883428,0.422816634,0.184331256,0.22513069,1,0.772522234,1,0.491006046,0.344322967,1,-0.590098146,-0.461573189,0,0,0,0,0,0,0,0,0.058325991,0.019106493,0.001647613,0.016254638,0.002404567,0.009534692,0.001603344,0.002420808,0.003829094,0,0,1,-0.461573189,0.400352073,0.22513069
3733,ElecLoadShapes,39969,14,,,0.001218155,0,0,0.000139191,0,0,0.372076083,0.296734856,0.374425226,0.183450693,0.184331256,1,0.792471745,1,0.632508668,0.295742492,1,-0.691723171,-0.590098146,0,0,0,0,0,0,0,0,0.051165757,0.010963481,0.000495349,0.015726055,0.001517363,0.006364527,0.000911979,0.002332269,0.003232115,0,0,1,-0.590098146,0.352047473,0.184331256
3734,ElecLoadShapes,39969,15,,,0.002131605,0,0,0.000129426,0,0,0.381450008,0.305930453,0.383650274,0.195191537,0.183450693,1,0.800972536,1,0.782977944,0.308674435,1,-0.821525173,-0.691723171,0,0,0,0,0,0,0,0,0.045163808,0.007800466,1.80E-05,0.015182032,0.000888752,0.004800858,0.000675507,0.002243097,0.002712129,0,0,1,-0.691723171,0.234246615,0.183450693
3735,ElecLoadShapes,39969,16,,,0.003343862,0,0,0.000114851,0,0,0.364272658,0.291429703,0.366457998,0.202236044,0.195191537,1,0.780141659,1,0.995495498,0.349475257,1,-1,-0.821525173,0,0,0,0,0,0,0,0,0.048838678,0.007841552,3.25E-05,0.015839589,0.000543953,0.006232633,0.000796638,0.002420808,0.003146534,0,0,1,-0.821525173,0.282264859,0.195191537
