census_division,Scenario,Category,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
South Atlantic,NREL Medium Electrification,Buildings Other,577.0623365353067,576.8561775756572,577.6893946048259,579.1836656853509,580.9710462090178,582.6854237485056,584.547150876628,586.3557847824742,588.1861645077496,590.2760782566966,592.5731396116538,595.0005832630749,597.5513860080307,600.6178008337968,604.1985002552748,608.2849282276263,612.9027514185324,617.988597554371,623.314915258371,628.8544771510888,634.7893353980631,640.8849029515018,647.0000453047388,652.9083709278885,658.8791912386157,665.079707437953,671.3695272374221,677.7177173005622,684.1111653854557,690.3642346977024,696.5448993894157,702.7737531522613,708.997705907179
South Atlantic,NREL Medium Electrification,Buildings: Space Heating,56.101263115814774,56.71745509686105,57.236425214324875,57.692915314395584,58.05345351049096,58.35316503339373,58.57147756632979,58.727033062492296,58.83914201180915,58.93359857313808,58.93946618914666,58.944203455465576,58.87931524876972,58.819590572113135,58.74951318818869,58.6683772268748,58.632275202443694,58.587974894118716,58.62748676068964,58.70500718197145,58.83140588283269,59.00222839996187,59.251901260365216,59.357755789454856,59.51649587852931,59.764468991904415,60.082015793273804,60.47798737298999,60.90921108132123,61.38262193312546,61.890332800669896,62.42350414598815,62.97262425173482
South Atlantic,NREL Medium Electrification,Buildings: Water Heating,63.36663685736774,63.02892165662314,62.661443676297694,62.323062973169336,62.018469967175285,61.77521338652957,61.610338984074986,61.52439005676433,61.520288106271956,61.594991736908725,61.74576935409734,61.95298785991066,62.21559266356994,62.52878042817584,62.874306260985875,63.23512268272907,63.607699590136434,63.98295415907626,64.35184559894864,64.6973372313596,65.00825838128195,65.27967468876055,65.50766950183566,65.65902782667645,65.76994321652523,65.84012354832379,65.86873571347732,65.85950766962858,65.81350131277297,65.73211385120395,65.62110872989511,65.48390023874907,65.32431464193745
South Atlantic,NREL Medium Electrification,Industry,137.69839816487365,141.39738608835182,143.76770205724335,147.16063271887916,150.9652067377593,154.27633805004882,156.37288457722804,157.19589748365416,157.5303169545167,157.99307697204645,157.94717538795024,157.9707069211019,158.10299453483128,158.3477354284636,158.9025480302185,160.04066470544922,161.59815942044656,162.9266991009707,164.08278765810147,165.51152723720972,167.3181647790861,168.9350790055597,170.59382774630365,172.1225309826708,173.38156738121953,174.81408042238797,176.14887771252134,177.45318074955216,178.78546618760888,180.12215739839846,181.59714343780138,183.29436616372848,185.24351895763854
South Atlantic,NREL Medium Electrification,Transportation: Heavy Duty,6.140897940754354e-05,9.282963338896429e-05,0.00013594654811841038,0.00019453243299135474,0.000267947604312463,0.00036153114358423197,0.00047719874340784014,0.0006103720967986993,0.0007696785352472806,0.000987201251103691,0.0012626185800382551,0.001597878982504181,0.0019934259913292614,0.0024656777964387204,0.0030166807948489058,0.003709364259238178,0.004510675370045172,0.00536464381677213,0.006239197799453906,0.007145721898215091,0.008083227308590247,0.008953408804295827,0.009811206628374243,0.010642104880144899,0.011453417729149085,0.012243538545151528,0.012972499973154045,0.013647932196085105,0.01429358104979189,0.014875674426002196,0.015431773884876805,0.015981194022086757,0.01650465244122362
South Atlantic,NREL Medium Electrification,Transportation: Light Duty,0.3242401214437005,0.42523912522226476,0.566800718916846,0.7593559265164586,1.036324863218003,1.3665027306156416,1.7698197002974063,2.260911472148276,2.929898159543808,3.783695912836256,4.840519171093185,5.914305675697952,7.012935654119476,8.142871057115052,9.328814042581913,10.537725064429086,11.70433443537472,12.804121539752527,13.849243999192996,14.80809797861348,15.677771153864349,16.461565334024762,17.16480087693536,17.814496979830665,18.386787397389828,18.887535831713816,19.326726189481068,19.718393914133046,20.111458065289497,20.484976506587536,20.847308472356847,21.20310552849448,21.555063605967657
South Atlantic,NREL Medium Electrification,Transportation: Other,1.4383477962140445,1.4551962493102142,1.4736039679594768,1.493751721000819,1.5139838713960398,1.5343931970359839,1.554454156646531,1.5727427614033784,1.5895792434949956,1.6074721953995703,1.6265431260442094,1.6439715902569965,1.6591452533330164,1.6734539889222713,1.688575577190485,1.7054419867934831,1.7220977021305657,1.7388228505447227,1.7546681061530862,1.7711825582168763,1.7879226709078369,1.8033626966518408,1.8181101811266471,1.8326409847910357,1.847411813037387,1.8618336770167818,1.8756815153818345,1.8893719307638972,1.9028672143944079,1.915835159953667,1.92877676846913,1.9420511804996263,1.9551777465592204
West North Central,NREL High Electrification,Buildings Other,191.98070531955074,192.13192846690166,192.38740048419552,192.73539520457092,193.14007214131635,193.5399240935234,194.069435663438,194.69358163068947,195.3945775720214,196.18149364240813,197.09546564133478,198.08232111424982,199.13836554700453,200.370651684974,201.74974961183696,203.29172758869547,205.02377303081593,206.91094358134208,208.86650684133352,210.90703067319092,213.01963769497243,215.18617584140483,217.37475360812994,219.3722078895929,221.42186376475152,223.55443593776522,225.72327743634457,227.93118625825906,230.1422021738332,232.3000608569643,234.5000793205586,236.76641371959198,239.1017712361885
West North Central,NREL High Electrification,Buildings: Space Heating,7.224286205812342,7.403933739865648,7.573552764342153,7.745306246496966,7.9135897588691595,8.082024354016433,8.258603645581221,8.44055904340414,8.637481972197493,8.857104177828036,9.099686825847929,9.372075505316197,9.681082086243029,10.032661799858296,10.424707002334545,10.855893996170252,11.321844393057408,11.817426023174306,12.332275188408813,12.861393554118985,13.397513476428648,13.938870138266457,14.47281956774332,14.894172413921828,15.30083041977164,15.685232904772223,16.046173541308164,16.37534106431022,16.671857977727445,16.929999145571152,17.149907568886047,17.327166384906867,17.464711522426654
West North Central,NREL High Electrification,Buildings: Water Heating,10.141901152221788,10.090338308444228,10.027300352931368,9.963454734318617,9.898840145504764,9.838657976943974,9.786738831285357,9.746285833607304,9.720909333975786,9.712475997466075,9.721457024378756,9.746281279167286,9.788291170838223,9.847717061992528,9.921723194103047,10.005169390112796,10.096768227630088,10.192562574020405,10.289203674370183,10.382191219265462,10.46913474674778,10.549560262854554,10.62145960761255,10.645860808551898,10.663972105605595,10.676101968263513,10.68334621837643,10.68726794043823,10.688843723395681,10.689180250821094,10.689215665928975,10.689436296064642,10.690748072295401
West North Central,NREL High Electrification,Industry,98.65465823917575,101.1258577072207,102.75566905205771,104.85304400970166,106.75150820097215,108.78618048578025,110.04161307929691,110.37823830640474,110.65398351188918,111.1597512206154,111.22390633540142,111.43482384830085,111.5902972477909,111.81213907541988,112.2805324401446,113.09820598762147,114.19865534278208,115.20820476253652,116.12895274094346,117.37388016546285,118.82079596696904,120.13078765827844,121.50784056504898,122.91530753214329,124.48984962517056,126.29805362803761,128.0367649675545,129.76188117166583,131.50401684730483,133.19293709849612,134.97237333733761,136.92668068884248,139.00575712341697
West North Central,NREL High Electrification,Transportation: Heavy Duty,0.0005159527359003909,0.0007758806183552346,0.0011233141448135937,0.001596367610272638,0.0021880571009969462,0.0029325079903512355,0.003860886437411393,0.004941504599614852,0.006234755008556471,0.007998118427257759,0.010241228924834159,0.01297377199909428,0.016187558458637192,0.019853833645986918,0.024036832145269395,0.029189137004834664,0.03516403275245023,0.04157822886046944,0.048104737214898,0.0548599196164676,0.06177688584888579,0.06823908352283098,0.07440195401680251,0.08046867559224338,0.08634308854043449,0.09209758546108687,0.0974460969460284,0.10238265806335188,0.10704661106019345,0.11120344776726583,0.11509846821019268,0.11891445750058811,0.12253532491993124
West North Central,NREL High Electrification,Transportation: Light Duty,0.04406642832154681,0.058781092057926206,0.0794470342315819,0.10756917612614601,0.14906600765035125,0.1973288559869226,0.2590722335785564,0.333505755774348,0.4427665695115095,0.5919306916139474,0.752919030955312,0.9181562535499781,1.0864553910030779,1.265452160345763,1.4602918101129694,1.6607361484583143,1.8554407684425505,2.0456874641249416,2.2333763998721508,2.4125801138724916,2.58235617387341,2.742963583822859,2.8951908645881534,3.0458059562984174,3.188625574074447,3.324680073994358,3.45558824576511,3.5834116801853164,3.717044452103699,3.850867553563123,3.985441898051284,4.120851853654781,4.256962856996988
West North Central,NREL High Electrification,Transportation: Other,0.4738767221819529,0.4794275976987794,0.48549218823374984,0.4921300472121677,0.49879571306809606,0.5055197506416487,0.5121290155821216,0.5181543622046203,0.5237012932160262,0.5295962883914411,0.5358793797707989,0.541621345735802,0.546620445963747,0.5513345892792725,0.5563165334712615,0.5618733252627048,0.5673607009147523,0.5728709525707778,0.5780913164408511,0.5835321519574806,0.5890473344870383,0.5941341905320695,0.5989928831933261,0.6037801879459905,0.6086465713774382,0.6133979849021838,0.6179602807149769,0.6224707129056297,0.626916856137014,0.6311892631968273,0.6354529931183379,0.6398263684928005,0.6441510346890265
West North Central,NREL Medium Electrification,Buildings Other,191.98070531955074,192.21682646720032,192.56615993398287,192.98192661226258,193.45037793818804,193.91098129242752,194.49586379796244,195.16803985730516,195.90877589579324,196.7264548276433,197.6657299133723,198.6735382828998,199.74989834680983,200.9480664013807,202.2763056920332,203.76443457591182,205.44160540728532,207.27082453403565,209.16555726361335,211.14000517530204,213.18293263489727,215.27389480395564,217.38379939273858,219.28968767048036,221.23899259282632,223.27134823483576,225.33586406027186,227.43200892378667,229.52557216316296,231.55914037225975,233.62642411393108,235.7513473667277,237.9407762428789
West North Central,NREL Medium Electrification,Buildings: Space Heating,7.224286205812342,7.402647286411137,7.569137394275061,7.734851942769993,7.892732420113095,8.044399915645936,8.195109129914032,8.338551559128982,8.479689375093189,8.620752668268238,8.755953319285076,8.885882145161101,9.01176365917853,9.133805672613194,9.250619608704087,9.363919368403302,9.47546151015301,9.59063502089348,9.712681069079915,9.846872736478103,9.99628059854251,10.167499256841532,10.35658175087698,10.496186509007298,10.660594494000838,10.848581155615822,11.061737356435142,11.29591894439783,11.549705705361065,11.820075813527632,12.10504088778656,12.39864509245367,12.698853415775408
West North Central,NREL Medium Electrification,Buildings: Water Heating,10.141901152221788,10.090131655688825,10.026606439720327,9.961831769766235,9.89564775856463,9.832991115237116,9.777342580486836,9.731447364859115,9.69835769600237,9.679311383864615,9.674193720503274,9.680973941546151,9.70081612875471,9.733450997603333,9.776601221507471,9.826564620101255,9.883564509472162,9.945850018659645,10.012241215498605,10.08032535336079,10.149312895069269,10.219572257066108,10.29012611910909,10.321851855063523,10.3546415091128,10.388158972200534,10.422329509333416,10.457307142670496,10.492356674254822,10.527394579942227,10.562021714142587,10.595450509074611,10.627485935612238
West North Central,NREL Medium Electrification,Industry,98.65465823917575,101.11711545007799,102.73519611226229,104.81595988723996,106.69184156276224,108.69691750064841,109.91513206341551,110.20617272089618,110.42628958396207,110.86549832623398,110.85143750129068,110.96992654260896,111.01518690054648,111.10973288086595,111.43147305223268,112.08102420218248,112.98989499651343,113.7865892695193,114.46540082968743,115.43521266968698,116.56406399444029,117.51403425761237,118.48969178560594,119.46125302874191,120.55910659812338,121.8582229472324,123.06693960279041,124.25334655622841,125.4544802892626,126.6021921799028,127.85116159052895,129.27539511035562,130.83237064980466
West North Central,NREL Medium Electrification,Transportation: Heavy Duty,0.0005159527359003909,0.0007780203682321009,0.0011337613308454895,0.0016158176497946257,0.0022181294771363626,0.002981282222824755,0.003928049928677786,0.0050224105780780435,0.006329682202069298,0.008115037205308614,0.010381997264950605,0.013143872208598183,0.016398144653887038,0.020214070645672443,0.024630242523231885,0.03014404492672221,0.03653322411139549,0.04336364562152245,0.05034138683999162,0.057571803990968264,0.06502262071744887,0.07195627202766797,0.07870420206249484,0.08528203550629967,0.09168363350175854,0.09793212881912457,0.10371234676612817,0.10905843050249646,0.11414514134780068,0.11870875749713818,0.12303538215670258,0.12729652606511377,0.13134960380470145
West North Central,NREL Medium Electrification,Transportation: Light Duty,0.04406642832154681,0.058103809710750555,0.07774419669960009,0.10443416415431397,0.14277958669845386,0.1884687615688567,0.24425284703953262,0.3121514210065368,0.40461074954966675,0.5225844207112057,0.6685883346429612,0.8169237811069305,0.9686825687568789,1.1247609941967138,1.2885738919769512,1.4555588805102513,1.616700745581696,1.768612555388832,1.9129736274371987,2.0454185750163827,2.1655451258116294,2.273809349707141,2.3709461385749693,2.4606876132646804,2.5397371631501673,2.6089047357904747,2.6695693898726236,2.723669819043781,2.7779631337830284,2.8295566315233076,2.87960495863936,2.9287506308992084,2.977366030164237
West North Central,NREL Medium Electrification,Transportation: Other,0.4738767221819529,0.4794275976987794,0.48549218823374984,0.4921300472121677,0.49879571306809606,0.5055197506416487,0.5121290155821216,0.5181543622046203,0.5237012932160262,0.5295962883914411,0.5358793797707989,0.541621345735802,0.546620445963747,0.5513345892792725,0.5563165334712615,0.5618733252627048,0.5673607009147523,0.5728709525707778,0.5780913164408511,0.5835321519574806,0.5890473344870383,0.5941341905320695,0.5989928831933261,0.6037801879459905,0.6086465713774382,0.6133979849021838,0.6179602807149769,0.6224707129056297,0.626916856137014,0.6311892631968273,0.6354529931183379,0.6398263684928005,0.6441510346890265
West South Central,NREL High Electrification,Buildings Other,396.9881924205239,397.85180145932117,398.096573698796,398.44961693349126,399.2924264351683,400.3370728001558,401.66779750964145,403.12882268803145,404.6577158171037,406.3931680366616,408.4801580030418,410.66903448842,412.9791530853191,415.8460908578939,419.2014388552308,423.09445852166397,427.6480233300051,432.60099366460133,437.683728344885,443.22704930263734,448.930189206825,454.5509617967567,459.4168093797767,464.5218627871414,470.7742105894418,477.0833732861839,482.982717914978,488.4512497420116,493.7421976334713,498.5530359785418,503.128046063923,507.6469904571573,512.0639646093149
West South Central,NREL High Electrification,Buildings: Space Heating,15.47836104838808,15.711114004169286,15.91539561297437,16.112317268544025,16.295664039231692,16.46909313189512,16.638696036348197,16.805393151671478,16.96260802346261,17.129304786676204,17.29513306742686,17.452848991306993,17.618638884276777,17.79049945346542,17.97104713990871,18.140853775028468,18.314908026709663,18.47788530659831,18.645173880129686,18.802795994163716,18.9507650914659,19.085152566854028,19.201815959369434,19.279940750688134,19.346916465974427,19.399315951192733,19.435218893989223,19.451275643583454,19.436015084420454,19.405969400247326,19.35204056962575,19.27538761246094,19.18007404671903
West South Central,NREL High Electrification,Buildings: Water Heating,22.5777108656406,22.49494737566496,22.385087116354782,22.271593652557755,22.16059376100113,22.064493379975787,21.995017054710495,21.95552333783866,21.947740056951318,21.969867048662763,22.022625465413032,22.099461493785057,22.198050975777935,22.31875614475461,22.45473988214553,22.59732294111091,22.741939537392017,22.883750524435108,23.020211916699377,23.14357115371411,23.249657212792393,23.337287388023988,23.40938897717052,23.526998916535725,23.637849062632714,23.745324373913963,23.85163722655838,23.960643026826595,24.074580038482818,24.196071681460186,24.327096343358257,24.467789512181625,24.619512563976457
West South Central,NREL High Electrification,Industry,196.84885190279502,203.2779725004885,207.29605914601274,212.56173131792505,218.95689111368813,224.17622121082178,227.78170839477485,229.82807373177096,231.05582399431688,232.18392996405106,232.5660722059545,233.2725213973013,234.23760860141306,235.44251199967024,237.06209760325234,239.5324617013541,242.73745254959536,245.6858906167233,248.424674520284,251.48816368574697,255.162955869206,258.83524560053013,262.4571083774611,265.77733231377107,268.71572524420895,271.9351855824276,274.9731273947916,277.90517730505707,280.84110211635146,283.86289461005435,287.0232040553866,290.4771145650961,294.2875917259684
West South Central,NREL High Electrification,Transportation: Heavy Duty,0.0005227634132109202,0.000786704745286113,0.0011413038952301324,0.0016251650146913215,0.002231583492044165,0.0029972290248570115,0.003950969358049377,0.005059662139490917,0.0063835582894953774,0.008186108760779865,0.010474950799575678,0.013261256397836596,0.01653857453645314,0.02030908093563428,0.024628783101302155,0.029970946049067033,0.036162592963104714,0.0427988478396884,0.049559678698131715,0.05656071601698154,0.06374581577462522,0.07045072934256114,0.07688951363836195,0.0832077989620598,0.08933688085947752,0.09533437404348641,0.10090070467867618,0.10604263140002117,0.11091303731107323,0.11526447769724066,0.11935885858021357,0.12337798930314861,0.1271955775715387
West South Central,NREL High Electrification,Transportation: Light Duty,0.11053388127996361,0.14683530162393305,0.1978834428589181,0.2673967391817696,0.3700602809212126,0.4895007186907498,0.6423596175780545,0.8266822005618447,1.0973268847464155,1.4668750456001547,1.8657479239188415,2.2751708737152554,2.692196452114865,3.1357387373971335,3.6185422996440773,4.1152348786826,4.597704795997922,5.069128170595648,5.534213519177162,5.978272838091667,6.398970821259219,6.7969492695141875,7.174162105621342,7.547380006549164,7.9012810488410965,8.238418418149404,8.56280340523874,8.87954454885106,9.210680985190399,9.542289046729504,9.87575865792363,10.211298878446895,10.548576263860054
West South Central,NREL High Electrification,Transportation: Other,0.8883421079590547,0.898747928914822,0.9101167738004972,0.9225602849803823,0.9350559209504119,0.9476609830040454,0.9600508903928393,0.9713461671953556,0.9817445953671085,0.9927955127878805,1.0045739654314163,1.0153380088553743,1.0247094585202188,1.0335467179149709,1.0428860048610165,1.0533029172135278,1.0635897008002555,1.0739193676419285,1.0837056015679498,1.0939051396438393,1.104244049131072,1.1137800076715596,1.1228882440236645,1.131862654107617,1.140985308498236,1.1498924373634178,1.1584450401524162,1.1669004175052646,1.1752352773777655,1.1832444483614728,1.1912373514451204,1.1994357990185334,1.2075429360492251
West South Central,NREL Medium Electrification,Buildings Other,396.9881924205239,398.36671720119773,399.18316203051194,399.96944892314525,401.20238385602596,402.61377452965905,404.27512657415184,406.02101788521816,407.78554441656104,409.70247779787195,411.92078811114385,414.1943254487188,416.54415355538265,419.1261509635985,422.0377069861497,425.4028907157899,429.36389176541076,433.6727484874901,438.0699090012822,442.89065189058925,447.8394886381332,452.68961059286437,456.7688538256039,461.08707677224385,466.54833658446483,472.0745917405816,477.218554640336,481.9646479742041,486.5628453678112,490.71629166633636,494.67121504607934,498.60480010492927,502.4695173140772
West South Central,NREL Medium Electrification,Buildings: Space Heating,15.47836104838808,15.710400437587555,15.913181794222355,16.10737722667354,16.286240306807727,16.452766647620326,16.612154432649206,16.764172089523136,16.900873505163432,17.039523399451905,17.168570563795797,17.279469081767335,17.38800322978801,17.49046799076306,17.591260665415284,17.67398942750857,17.757089761732026,17.830684314200774,17.91383269215997,17.99723442649044,18.08369760312395,18.172274938871546,18.266634979842255,18.335023242370823,18.411829197760778,18.495625759267448,18.58574055715652,18.680186928182025,18.7689024953035,18.86618744516602,18.961641811326036,19.053477709538047,19.141470179313025
West South Central,NREL Medium Electrification,Buildings: Water Heating,22.5777108656406,22.494662949681285,22.384308464068635,22.269944054164146,22.15759730915925,22.059561758821523,21.98747304115595,21.944533238349056,21.93234169216936,21.949061227697424,21.99572151520192,22.06657007531894,22.160656057522726,22.27737270646803,22.411715872374742,22.557696447922883,22.71414750320273,22.87890249559537,23.05085961186862,23.222640649174863,23.38969520154159,23.55037019961404,23.705481572354955,23.91509702632092,24.122318047374517,24.327070998110646,24.528537490969082,24.7269953113099,24.92139663863003,25.111338877591148,25.296712500085633,25.475906281123788,25.64915517344085
West South Central,NREL Medium Electrification,Industry,196.84885190279502,203.23144436631117,207.18647280581405,212.36085268758703,218.63081024062913,223.68534985833818,227.08535020443682,228.88058746702742,229.80223097329645,230.57434448088503,230.5458451873369,230.7733768214311,231.18011848413946,231.75202700203184,232.66070579883163,234.3474585202162,236.67614601207652,238.68915262013837,240.41675459022179,242.41233880459671,244.93806245843905,247.36948844845998,249.73051356026443,251.80710611979984,253.47298158048397,255.3897916418246,257.1400218213077,258.8203157031502,260.55980578502675,262.3821764692958,264.4075901408331,266.75094464302964,269.48016068559707
West South Central,NREL Medium Electrification,Transportation: Heavy Duty,0.0005227634132109202,0.0007889925562344892,0.0011525620308629003,0.0016465043012067228,0.0022649689258423438,0.0030514738295423726,0.004025716928944803,0.005149771071377035,0.00648870965180425,0.008314508382921658,0.01062838802682153,0.013445568977993521,0.016765792100099104,0.020697223551686225,0.025268534148689636,0.031001788716758048,0.03764261489887812,0.044731226562146245,0.0519831193298865,0.05950196946922221,0.0672688085139304,0.07448837712455769,0.08156468246410073,0.08844102291520359,0.09514577078193295,0.10168336502546965,0.10772264301137938,0.11331363549568879,0.11864738846496337,0.12344485416328908,0.12801207679492524,0.13251873044937829,0.1368098262844457
West South Central,NREL Medium Electrification,Transportation: Light Duty,0.11053388127996361,0.14515186052683549,0.19365205609219083,0.2596078418450239,0.3544506418064322,0.46750007891703776,0.6055759839415128,0.7736860488816739,1.002671785361,1.294899143873043,1.6566018065019243,2.0241029914890887,2.4001016272575972,2.7868114859643813,3.1926882880057437,3.606425389769543,4.0056851583684185,4.38207570835005,4.739757860970301,5.067915533625573,5.365552022674101,5.633797327353424,5.874472285424354,6.0968239389312835,6.292684305414663,6.464060186403443,6.614368460763979,6.74841261603616,6.882934679374745,7.010767432201183,7.134771729591466,7.256539527464207,7.376993471303461
West South Central,NREL Medium Electrification,Transportation: Other,0.8883421079590547,0.898747928914822,0.9101167738004972,0.9225602849803823,0.9350559209504119,0.9476609830040454,0.9600508903928393,0.9713461671953556,0.9817445953671085,0.9927955127878805,1.0045739654314163,1.0153380088553743,1.0247094585202188,1.0335467179149709,1.0428860048610165,1.0533029172135278,1.0635897008002555,1.0739193676419285,1.0837056015679498,1.0939051396438393,1.104244049131072,1.1137800076715596,1.1228882440236645,1.131862654107617,1.140985308498236,1.1498924373634178,1.1584450401524162,1.1669004175052646,1.1752352773777655,1.1832444483614728,1.1912373514451204,1.1994357990185334,1.2075429360492251
East North Central,High Electrification,Buildings Other,344.90658180345895,348.78117742391976,350.5917121693533,352.95443633889226,355.8827399221746,359.07710709475344,362.3330377154495,365.5462766647409,368.5051179796027,371.52048335945256,374.54020873846997,377.4516555970449,379.6320705660806,389.6673335632597,400.05847268822663,410.68837000407626,421.63273980085074,432.87722137834317,444.4757644024495,456.4097602700867,468.6932181301675,481.3962202333171,494.16509133403497,499.22468221721806,504.5740127257639,510.23775301556145,516.1319816361871,522.2803040865749,528.6898081110605,535.3324748961958,542.0816879170453,549.0568884015397,556.3077507847158
East North Central,High Electrification,Buildings: Space Heating,11.973154608691365,12.292547010575667,12.863897322138662,13.688641341234232,14.75161738096345,16.028891429512445,17.49332260004929,19.119096806027443,20.88611189294546,22.77708229044047,24.77341229337502,26.857596674825984,29.01375899746708,31.48173690390486,34.24203999208063,37.285425179985936,40.611540953539055,44.22401382019222,48.130945238568856,52.32907878836927,56.80356627890025,61.52236867074124,66.43775226940939,71.17856148365057,75.69646648596871,79.958326651807,83.94039422310027,87.62319622222236,90.99254495625993,94.04105492718939,96.76047423553935,99.14513121313875,101.19608109962032
East North Central,High Electrification,Buildings: Water Heating,17.421676245299693,17.38847654213463,17.286517030595505,17.127022245844895,16.917444900682096,16.663561925833445,16.36860455724383,16.03345409970138,15.65769346798477,15.241057481502724,14.784730834649126,14.292034569394332,13.76828027099604,13.423527293433029,13.268739474413055,13.310788305495791,13.550951460096705,13.984613334302283,14.601995419397875,15.389447547518163,16.330798492795864,17.408522016726838,18.604737354786412,19.770164691907176,20.88735260064496,21.941042490698347,22.919112513839472,23.813170965364495,24.61881456597722,25.33557961811988,25.96661680457797,26.51812820685058,26.998628846600138
East North Central,High Electrification,Industry,200.14107684370066,204.391781292953,208.55694240683087,212.63992932952902,216.64389052967823,220.5717628158744,224.42627912281733,228.209977117043,231.92520636836718,235.57413572622747,239.15876018377895,242.680907332194,246.14224391741004,254.20066629157154,262.0929433245104,269.82692907878805,277.4100185421278,284.84916586337056,292.1509026908817,299.3213549742178,306.36625925354906,313.2909783343858,320.1005155280169,326.7995293017436,333.3923460850297,339.88297287075187,346.275109509103,352.57216018190246,358.7772433401668,364.89320307597166,370.9226176257336,376.8678092053338,382.73085241095106
East North Central,High Electrification,Transportation: Heavy Duty,0.00014658328231877306,0.19283594700327314,0.5680218716094965,1.11497450290249,1.8326969736011212,2.7081264381144634,3.7410061895509417,4.924500822363072,6.242556361873844,7.702061939099519,9.299190032958622,11.042427629700454,12.914140353111003,15.36383269327682,18.3943931380337,21.979786373448672,26.137928708946255,30.833785583203277,36.02945231361583,41.661799399052214,47.693830781151846,53.98545455869324,60.542414872468406,66.79350769586729,72.78131267142675,78.52416443918413,84.02860422991087,89.29749108718234,94.3104395651827,99.05334421133465,103.4925912711737,107.58208714184204,111.26837681884098
East North Central,High Electrification,Transportation: Light Duty,0.1358739566218087,0.6349937057208368,1.555627678199646,2.878228521736165,4.572540791799651,6.611569709724969,8.975043679102727,11.643144701428048,14.598922697904914,17.8260706397649,21.31130708520906,25.051510591704012,29.071377049715405,33.369703193459415,38.03791390506993,43.12393472285827,48.55244632097201,54.11823689878714,59.59738882615977,64.86900865282736,69.9192469074347,74.7784427201367,79.4818116183152,83.70772995009668,87.50159603707426,90.90402327025446,93.95755850281311,96.70881501158023,99.20259699478298,101.47899502470092,103.56587241353137,105.47407481201583,107.19598154710167
East North Central,High Electrification,Transportation: Other,1.0434209389454114,1.1094277619019577,1.1750400615724412,1.2402603555971659,1.3050911410474801,1.3695348960712912,1.4335940798930666,1.4972711344593503,1.560568481147729,1.6234885240578663,1.6860336500115018,1.7482062260841766,1.8100086020735084,2.2721064646341507,2.7343158290409875,3.1964769543077276,3.6584225991836967,4.119977788490487,4.580959581104125,5.041176828064144,5.500429922455065,5.958510549287884,6.415201421394671,6.870276016145921,7.323498299003773,7.774622440493174,8.223392534818538,8.669542297911473,9.112794767124,9.552861993516984,9.989444715225067,10.422232044808554,10.850901115467344
East North Central,Reference,Buildings Other,344.90658180345895,348.0900658271112,349.1985395721184,350.8537519843433,352.95137146827,355.2471483881777,357.57534156491454,359.8123596716321,361.72485981380595,363.63545142994434,365.5251243549514,367.32037159946225,368.3918173371715,369.5655196644209,370.9636591826567,372.3896834249714,373.8824970629991,375.4306647177029,377.10157644442,378.8940270308324,380.800625382286,382.8651285740408,384.7068458509185,386.84648446197764,389.2298824893639,391.8943562324073,394.7601569845966,397.8577523166414,401.19927784781964,404.7583032228109,408.40298175871266,412.25761516508436,416.37340672950603
East North Central,Reference,Buildings: Space Heating,11.973154608691365,12.0644639896039,12.152853271384059,12.238623060456957,12.32163010211459,12.402181088264186,12.480261153527696,12.555478255574343,12.628064144725935,12.698199674544675,12.765422727451078,12.829655093730434,12.891173160818377,12.950257526812418,13.006470334102218,13.05949765786745,13.108763979515754,13.15310234125767,13.191714868770136,13.223117103966496,13.246282751800676,13.260564384591044,13.26581636056337,13.263262230441896,13.253578322825897,13.238294050508363,13.21888403645334,13.196276132276349,13.171184408859743,13.144480524436121,13.11647101723893,13.087288456525236,13.057278485385838
East North Central,Reference,Buildings: Water Heating,17.421676245299693,17.449319885935186,17.476872100909926,17.51123204433778,17.55522023473452,17.61054422355172,17.677801381794822,17.756624306164202,17.845921851273992,17.94416562882313,18.049671896552727,18.160834814571054,18.276281450984058,18.39773177408563,18.52444838531194,18.655897135055163,18.791678512438303,18.931468060863867,19.07497310347437,19.22190714109873,19.371979166801307,19.5248943318017,19.68036214141026,19.83810864648216,19.99788891148432,20.159496767658688,20.32276998670653,20.487590116869708,20.653877811247455,20.821585338760272,20.990688275520302,21.161177831386702,21.333054815708103
East North Central,Reference,Industry,200.14107684370066,201.82226197069636,203.5175688994948,205.22711647116103,206.95102424390458,208.68941290287592,210.44240395281926,212.21012012786892,213.99268518665139,215.7902237073865,217.6028616001338,219.43072559454626,221.27394375211645,223.1326448514812,225.00695910556615,226.8970175468904,228.80295243736347,230.72489726828522,232.6629864529982,234.61735553178607,236.58814127432285,238.5754816796729,240.57951566894337,242.60038359753,244.63822684532062,246.69318802159316,248.76541076011782,250.85504023140243,252.96222252799774,255.0871051767431,257.22983693386817,259.39056747764556,261.56944833043315
